"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Relevance","Abstract"
"Resilience: What is it and what does it mean for marine policymakers?","https://scispace.com/paper/resilience-what-is-it-and-what-does-it-mean-for-marine-2lnp7s4730","2009","Journal Article","Marine Policy","Mark T. Gibbs","10.1016/J.MARPOL.2008.08.001","","- **Relevance Score:** 37/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses resilience concept to guide marine policymakers, outlines research gaps in resilience literature, references social‑science perspectives, offers policy recommendations, and hints at interdisciplinary links, but lacks explicit blue‑economy focus and empirical community cases.",""
"Review: Social science to accelerate coastal adaptation to sea-level rise — R1/PR7","https://scispace.com/paper/review-social-science-to-accelerate-coastal-adaptation-to-328hu7hx4z","2023","Peer Review","","","10.1017/cft.2023.25.pr7","https://scispace.compdf/review-social-science-to-accelerate-coastal-adaptation-to-328hu7hx4z.pdf","- **Relevance Score:** 35/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses social‑science review to map gaps in coastal adaptation research, discusses interdisciplinary links, mentions policy relevance, but lacks blue‑economy focus, methods detail, or case studies.","The latest IPCC report estimates that approximately 1 billion people will be at risk from coastal hazards in the near term due to coastal population increase, sea-level rise and other coastal changes. This will occur in a world that is changing rapidly due to climate change, ecosystem decline, human development and the projected transformations of the economy to meet the objectives of the Paris Agreement. In this context, social sciences provide a pivotal perspective to coastal adaptation, for example, while assessing barriers and opportunities across scales, from local to global. This scoping review explores how social sciences support coastal adaptation. We show that Political Sciences, Economics, Sociology and Geography are already supporting coastal adaptation. Yet, scientific fields such as legal sciences, psychology, history and archaeology as well as anthropology and ethnography are less developed in the context of coastal adaptation to sea-level rise. New research avenues could also integrate education, media and communication research and aim at truly interdisciplinary studies linking different branches of social sciences with coastal science and climate services. This effort could help moving from a coastal adaptation often focused on coastal engineering protection to a broader vision of coastal resilient development, also addressing the challenges of mitigation, sustainable development and coastal ecosystem decline. "
"Author comment: Social science to accelerate coastal adaptation to sea-level rise — R0/PR1","https://scispace.com/paper/author-comment-social-science-to-accelerate-coastal-5gnplz2b5q","2023","Peer Review","","Gonéri Le Cozannet","10.1017/cft.2023.25.pr1","https://scispace.compdf/author-comment-social-science-to-accelerate-coastal-5gnplz2b5q.pdf","- **Relevance Score:** 35/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses social‑science review to map adaptation research gaps; highlights under‑used disciplines and need for interdisciplinary links, but lacks blue‑economy focus, case studies, and detailed methodological discussion.","The latest IPCC report estimates that approximately 1 billion people will be at risk from coastal hazards in the near term due to coastal population increase, sea-level rise and other coastal changes. This will occur in a world that is changing rapidly due to climate change, ecosystem decline, human development and the projected transformations of the economy to meet the objectives of the Paris Agreement. In this context, social sciences provide a pivotal perspective to coastal adaptation, for example, while assessing barriers and opportunities across scales, from local to global. This scoping review explores how social sciences support coastal adaptation. We show that Political Sciences, Economics, Sociology and Geography are already supporting coastal adaptation. Yet, scientific fields such as legal sciences, psychology, history and archaeology as well as anthropology and ethnography are less developed in the context of coastal adaptation to sea-level rise. New research avenues could also integrate education, media and communication research and aim at truly interdisciplinary studies linking different branches of social sciences with coastal science and climate services. This effort could help moving from a coastal adaptation often focused on coastal engineering protection to a broader vision of coastal resilient development, also addressing the challenges of mitigation, sustainable development and coastal ecosystem decline. "
"Recommendation: Social science to accelerate coastal adaptation to sea-level rise — R0/PR4","https://scispace.com/paper/recommendation-social-science-to-accelerate-coastal-1l5jgypv5r","2023","Peer Review","","","10.1017/cft.2023.25.pr4","https://scispace.compdf/recommendation-social-science-to-accelerate-coastal-1l5jgypv5r.pdf","- **Relevance Score:** 35/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses social‑science perspectives to map gaps in coastal adaptation research; highlights interdisciplinary needs and policy relevance, but lacks blue‑economy focus, case studies, and detailed methodological exposition.","The latest IPCC report estimates that approximately 1 billion people will be at risk from coastal hazards in the near term due to coastal population increase, sea-level rise and other coastal changes. This will occur in a world that is changing rapidly due to climate change, ecosystem decline, human development and the projected transformations of the economy to meet the objectives of the Paris Agreement. In this context, social sciences provide a pivotal perspective to coastal adaptation, for example, while assessing barriers and opportunities across scales, from local to global. This scoping review explores how social sciences support coastal adaptation. We show that Political Sciences, Economics, Sociology and Geography are already supporting coastal adaptation. Yet, scientific fields such as legal sciences, psychology, history and archaeology as well as anthropology and ethnography are less developed in the context of coastal adaptation to sea-level rise. New research avenues could also integrate education, media and communication research and aim at truly interdisciplinary studies linking different branches of social sciences with coastal science and climate services. This effort could help moving from a coastal adaptation often focused on coastal engineering protection to a broader vision of coastal resilient development, also addressing the challenges of mitigation, sustainable development and coastal ecosystem decline. "
"The blue compendium: From knowledge to action for a sustainable ocean economy","https://scispace.com/paper/the-blue-compendium-from-knowledge-to-action-for-a-3pvy1te3","2023","Book","","J Lubchenco
PM Haugan","10.1007/978-3-031-16277-0","https://www.vista.gov.vn/vn-uploads/newbook/2024_11/the-blue-compendium.pdf","- **Relevance Score:** 35/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Offers tech, policy, finance solutions for ocean sustainability; strong governance discussion, limited social‑science theory or community case work, modest interdisciplinary breadth.","This OA book offers innovative solutions in technology, policy, governance, and finance, that could help to a more sustainable relationship with the ocean. "
"Developing a Blue Economy in Depok West Java, Indonesia: Opportunities and Challenges of Neon Tetra Fish Cultivation","https://scispace.com/paper/developing-a-blue-economy-in-depok-west-java-indonesia-3sah17en","2022","Journal Article","Sustainability","Harlis Setiyowati
Mulyanto Nugroho
Abdul Halik","10.3390/su142013028","https://scispace.com/pdf/developing-a-blue-economy-in-depok-west-java-indonesia-3sah17en.pdf","- **Relevance Score:** 35/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses SWOT to link blue‑economy ideas with community outreach, mentions institutional measures and blue bonds, but lacks clear research‑gap articulation, coastal case data, and explicit interdisciplinary methods.","Due to the prospective local and international markets, the neon tetra fish breeding industry has its own charm for fish lovers and as a side business. The purpose of this study is to analyze the opportunities and difficulties associated with the cultivation of neon tetra fish in order to build a policy of “Blue Economy”. The research method uses qualitative techniques, focusing on an evaluation of literature reviews and data collection techniques sourced from descriptive materials. The key elements selected were: (1) the Department of Food and Fisheries Security (DKP3), as the Board of Trustees (2) Researchers from BRIN (National Innovation Research Agency), (3) Government (Sub-districts and Kelurahan), (4) POKDAKAN (Fish Cultivation Group) and (5) LPM (Community Empowerment Institution) and Chairman of RW/RT. The conclusion of the study states that the relevant Dinas should support local policies based on nature identification that are strengthened at the national level, namely that routine human resource training needs to be improved, technology needs to be taken into account in collaboration with the private sector, and that post-harvest and market access are very important for POKDAKAN. The findings of the SWOT analysis, which is in quadrant 1, indicate that POKDAKAN is in a position for a somewhat aggressive expansion."
"Digital Twins of the Ocean can foster a sustainable blue economy in a protected marine environment","https://scispace.com/paper/digital-twins-of-the-ocean-can-foster-a-sustainable-blue-1z0ir9t2","2023","Journal Article","International Hydrographic Review","Ute Brönner
Maike Sonnewald
Martin Visbeck","10.58440/ihr-29-a04","https://scispace.com/pdf/digital-twins-of-the-ocean-can-foster-a-sustainable-blue-1z0ir9t2.pdf","- **Relevance Score:** 35/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses digital twins to illustrate sustainable blue‑economy opportunities for coastal communities and investors; lacks explicit social‑science methods, gap analysis, or detailed case studies, but mentions policy shifts and cross‑disciplinary tech‑social links.","While the field of hydrography is crucial for maritime navigation and other maritime applications, oceanography is the field that provides the relevant data and knowledge for predicting climate change, monitoring marine resources, and exploring marine life. Digital ocean twins combine these two exciting fields and combine ocean observations and ocean models to establish virtual representations of a real world system, in this case the ocean or an ocean area, as well as assets in the ocean and processes within ocean industries or the natural environment. They have the potential to play a critical role in optimising and supporting sustainable ocean development. Digital Twins are synchronised with their real-world counterparts at a specific frequency and fidelity. They can provide valuable insights into the ocean's state and its evolution over time, which can be used to support decision-making in ocean governance and various ocean-related industries. Digital ocean twins can transform human ocean interactions by accelerating holistic understanding, optimal decision-making, and effective interventions. Digital twins of the ocean use ocean observations, historical and forecast data to represent the past and present and simulate possible future scenarios. They are motivated by outcomes, tailored to use cases, powered by integration, built on data, guided by domain knowledge, and implemented in IT systems. In this article, we explore the benefits of digital twins for the ocean, the challenges in developing them, and the current state of the art in ocean digital twin technology. One of the main benefits of digital ocean twins is their ability to provide accurate predictions of ocean conditions under expected interventions. Their information can be used to support decision- making in various applications including ocean-related industries, such as fishing, shipping, and offshore energy production. Additionally, digital twins can help to improve our understanding of the ocean's complex processes and their interactions with human activities, such as climate change, pollution, resource extraction and overfishing. Researchers and IT companies are combining various technologies and data sources, such as the Internet of Things for ocean observations, state of the art data science, artificial intelligence and machine learning, data spaces and vocabularies into digital ocean twins to contextualise data, improve the accuracy of ocean models and make ocean knowledge more accessible to a wide range of users."
"Decision: Social science to accelerate coastal adaptation to sea-level rise — R1/PR9","https://scispace.com/paper/decision-social-science-to-accelerate-coastal-adaptation-to-3nb9n9332x","2023","Peer Review","","","10.1017/cft.2023.25.pr9","https://scispace.compdf/decision-social-science-to-accelerate-coastal-adaptation-to-3nb9n9332x.pdf","- **Relevance Score:** 35/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses social‑science review to map gaps in coastal adaptation research; highlights under‑used fields and need for interdisciplinary links, but lacks blue‑economy focus, case studies, and detailed methodological discussion.","The latest IPCC report estimates that approximately 1 billion people will be at risk from coastal hazards in the near term due to coastal population increase, sea-level rise and other coastal changes. This will occur in a world that is changing rapidly due to climate change, ecosystem decline, human development and the projected transformations of the economy to meet the objectives of the Paris Agreement. In this context, social sciences provide a pivotal perspective to coastal adaptation, for example, while assessing barriers and opportunities across scales, from local to global. This scoping review explores how social sciences support coastal adaptation. We show that Political Sciences, Economics, Sociology and Geography are already supporting coastal adaptation. Yet, scientific fields such as legal sciences, psychology, history and archaeology as well as anthropology and ethnography are less developed in the context of coastal adaptation to sea-level rise. New research avenues could also integrate education, media and communication research and aim at truly interdisciplinary studies linking different branches of social sciences with coastal science and climate services. This effort could help moving from a coastal adaptation often focused on coastal engineering protection to a broader vision of coastal resilient development, also addressing the challenges of mitigation, sustainable development and coastal ecosystem decline. "
"Review: Social science to accelerate coastal adaptation to sea-level rise — R0/PR2","https://scispace.com/paper/review-social-science-to-accelerate-coastal-adaptation-to-18x0y9q0b6","2023","Peer Review","","","10.1017/cft.2023.25.pr2","https://scispace.compdf/review-social-science-to-accelerate-coastal-adaptation-to-18x0y9q0b6.pdf","- **Relevance Score:** 35/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses social‑science perspectives to map gaps in coastal adaptation research, discusses interdisciplinary links, mentions policy relevance, but lacks blue‑economy focus, case studies, and detailed methodological exposition.","The latest IPCC report estimates that approximately 1 billion people will be at risk from coastal hazards in the near term due to coastal population increase, sea-level rise and other coastal changes. This will occur in a world that is changing rapidly due to climate change, ecosystem decline, human development and the projected transformations of the economy to meet the objectives of the Paris Agreement. In this context, social sciences provide a pivotal perspective to coastal adaptation, for example, while assessing barriers and opportunities across scales, from local to global. This scoping review explores how social sciences support coastal adaptation. We show that Political Sciences, Economics, Sociology and Geography are already supporting coastal adaptation. Yet, scientific fields such as legal sciences, psychology, history and archaeology as well as anthropology and ethnography are less developed in the context of coastal adaptation to sea-level rise. New research avenues could also integrate education, media and communication research and aim at truly interdisciplinary studies linking different branches of social sciences with coastal science and climate services. This effort could help moving from a coastal adaptation often focused on coastal engineering protection to a broader vision of coastal resilient development, also addressing the challenges of mitigation, sustainable development and coastal ecosystem decline. "
"2.3. Sub-Theme 3: Approaches for collaborative regional ocean governance for a sustainable blue economy 2.3. 1. Conservation, Surveillance and Monitoring …","https://scispace.com/paper/zCO0R5hFmNsJ","","","","A Tuda
M Graziano
M Azali
A Heenan","","https://nairobiconvention.org/clearinghouse/sites/default/files/2023%20WIO%20SPP%20Compendium%20Ver%20Nov%2030.pdf#page=52","- **Relevance Score:** 32/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses regional ocean governance to discuss policy pathways; mentions collaborative frameworks but lacks central social‑science theory or community‑level case analysis.",""
"Journal of Aquatic Research and Sustainability","https://scispace.com/paper/journal-of-aquatic-research-and-sustainability-2qtriq9441","2024","Paratext","","MAI Mondal","10.69517/jars","https://www.genesispcl.com/wp-content/uploads/JARS-V-2-I-1-P-1-3.pdf","- **Relevance Score:** 32/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses coastal community capacity‑building and SDG framing to propose ocean governance model; lacks explicit social‑science methods or gap analysis; no clear interdisciplinary team noted.",""
"Review of national laws and regulation in Indonesia in relation to an ecosystem approach to fisheries management","https://scispace.com/paper/review-of-national-laws-and-regulation-in-indonesia-in-1zkhe4lbhb","2018","Journal Article","Marine Policy","Umi Muawanah
Gellwynn Yusuf
Luky Adrianto
Jimy Kalther
Robert S. Pomeroy
Habibi Abdullah
Toni Ruchimat","10.1016/J.MARPOL.2018.01.027","https://www.academia.edu/download/56014357/muawanah_et_al_2018__review_on_eafm_in_indonesia.pdf","- **Relevance Score:** 32/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses legal review to assess Indonesia's fisheries regulations, identifies implementation gaps, offers policy guidance, and references community-level implications, but lacks explicit blue‑economy framing and social‑science methods.",""
"Enhancement of Indonesia’s blue economy sector through innovation and competitive advantage based on Resource-Based View theory","https://scispace.com/paper/enhancement-of-indonesias-blue-economy-sector-through-1o9q9p84hz","2024","Journal Article","Problems and perspectives in management","Andri Rianawati
Noviaty Kresna Darmasetiawan
Faizal Susilo Hadi
Joshua Oktavianus
Carissa Avelinda Utama","10.21511/ppm.22(2).2024.14","https://scispace.compdf/enhancement-of-indonesias-blue-economy-sector-through-1o9q9p84hz.pdf","- **Relevance Score:** 30/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses RBV and innovation theory to boost Indonesia's blue economy, but centers on business strategy rather than community‑level social‑science analysis or stakeholder case studies.","Indonesia’s blue economy holds immense potential due to the marine ecosystem and maritime area, encompassing the marine fisheries sector, marine tourism, and fisheries influencing the market. Despite this significant potential, these resources have not been optimally utilized to boost economic growth. Therefore, this study aims to investigate the competitive advantage of the Blue Economy sector by enhancing the outcomes of the tourism, processing, and sales of fisheries in Indonesia through the Resource-Based View (RBV) theory. The Resource-Based View theory explains the formulation and creation of competitive advantages by utilizing tangible and intangible resources such as innovation, strategy, capability, and culture. This study employs a quantitative method through an online survey with a total of 319 respondents working in the Blue Economy sector, including fisheries, marine product sellers, and marine tourism. The analytical methodology uses Structural Equation Modeling (SEM) with SMART PLS to assess the determination of competitive advantage. The findings of this study show that capabilities, operational capabilities, response capabilities, technological capabilities, innovation culture, innovation strategy, and strategic alignment significantly influence competitive advantage. Moreover, the competitive advantage in the blue economy sector is most influenced by innovation strategy with a beta of 0.375. This suggests that enhancing innovation strategies can positively impact Indonesia’s fisheries industry, as evidenced by fisheries tourism being the largest tourism sector in Indonesia, competing with international tourism. Additionally, Indonesia’s fisheries sector is a major contributor to exports. Acknowledgment The authors would like to thank all the stakeholders, including entrepreneurs, government officials, and academics, for their willingness to provide in-depth information on maritime matters in North Sulawesi and other assistance essential for the success of this study. "
"The future of ocean governance","https://scispace.com/paper/the-future-of-ocean-governance-2yiu0vrzj7","2018","","","Pradeep Singh
Aline Jaeckel
Aline Jaeckel","","https://pmc.ncbi.nlm.nih.gov/articles/PMC7802408/pdf/11160_2020_Article_9631.pdf","- **Relevance Score:** 30/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses ocean governance analysis to outline future policy pathways; notes gaps in current governance research; offers limited interdisciplinary insight; lacks explicit blue‑economy, social‑science methods, or community case studies.",""
"Expert assessment of risks posed by climate change and anthropogenic activities to ecosystem services in the deep North Atlantic","https://scispace.com/paper/expert-assessment-of-risks-posed-by-climate-change-and-o5j2vs6m6s","2019","Journal Article","Frontiers in Marine Science","Claire W. Armstrong
Godwin Kofi Vondolia
Godwin Kofi Vondolia
Naomi Foley
Lea-Anne Henry
Katherine Needham
Adriana Ressurreição","10.3389/FMARS.2019.00158","https://scispace.com/pdf/expert-assessment-of-risks-posed-by-climate-change-and-o5j2vs6m6s.pdf","- **Relevance Score:** 27/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses expert risk assessment to highlight gaps in linking ecosystem services and blue‑growth impacts; mentions MSP policy relevance and mixed natural‑social science input, but lacks community case studies and explicit social‑science methods.","Sustainable development of the ocean is a central policy objective in Europe through the Blue Growth Strategy and globally through parties to the Convention on Biological Diversity. Achieving sustainable exploitation of deep sea resources is challenged by the huge uncertainty around the many risks posed by human activities on these remote ecosystems and the goods and services they provide.We used a Delphi approach, an iterative expert-based survey process, to assess risks to ecosystem services in the North Atlantic Ocean from climate change (water temperature and ocean acidification), the blue economy (fishing, pollution, oil and gas activities, deep seabed mining, maritime and coastal tourism and blue biotechnology), and their cumulative effects. Ecosystem services from the deep sea identified through the Millennium Ecosystem Assessment framework were presented in an expert survey to assess the impacts of human drivers on these services. The results from this initial survey were analyzed and then presented in a second survey. The final results based on 55 expert responses indicated that pollution and temperature change each pose high risk to more than 28% of deep-sea ecosystem services whilst ocean acidification, and fisheries both pose high risk to more than 19% of the deep-sea ecosystem services. Services considered to be most at risk of being impacted by anthropogenic activities were biodiversity and habitat as supporting services, biodiversity as a cultural service, and fish and shellfish as provisioning services. Tourism and blue biotechnology were not seen to cause serious risk to any of the ecosystem services. The negative impacts from temperature change, ocean acidification, fishing, pollution, and oil and gas activities were deemed to be largely more probable than their positive impacts. These results expand our knowledge of how a broad set of deep-sea ecosystem services are impacted by human activities. Furthermore, the study provides input in relation to future priorities regarding research in the Atlantic deep sea."
"Blue carbon in the Indian Ocean: a review and research agenda","https://scispace.com/paper/blue-carbon-in-the-indian-ocean-a-review-and-research-agenda-4pfm8hjq4x","2019","Journal Article","Journal of The Indian Ocean Region","Mathew A. Vanderklift
Daniel Gorman
Andrew D. L. Steven","10.1080/19480881.2019.1625209","","- **Relevance Score:** 27/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Highlights research gaps in Indian Ocean blue‑carbon science and notes policy relevance, but centers natural‑science review; lacks social‑science methods, community case studies, and integrated blue‑economy analysis.","The Indian Ocean is home to some of the most extensive coastal blue carbon ecosystems on the planet. Together, the nations within and surrounding this ocean basin contain approximately 50% ..."
"Strategic Marketing of Blue Financing for Advancing Blue Economy Activities: A Comprehensive Review","https://scispace.com/paper/strategic-marketing-of-blue-financing-for-advancing-blue-34ru1gpa2u2g","2024","Journal Article","","Mazlinawati Abdul Majid
Intan Sazrina Saimy","10.1007/978-3-031-67431-0_21","","- **Relevance Score:** 27/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses strategic marketing of blue financing to outline financing gaps and policy angles; lacks social‑science methods, community case studies, and deep interdisciplinary integration.",""
"Availability of educational materials and training courses on blue economy and marine spatial planning (MSP): A global review","https://scispace.com/paper/availability-of-educational-materials-and-training-courses-23v3l2vetg","2024","Journal Article","International journal of fisheries and aquatic studies","Grace Mumbi Mutia
Maurine Kerubo Arori","10.22271/fish.2024.v12.i3a.2934","https://scispace.compdf/availability-of-educational-materials-and-training-courses-23v3l2vetg.pdf","- **Relevance Score:** 27/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Reviews global training gaps for blue economy and MSP, highlighting educational shortages and calls for cross‑sector collaboration, but lacks social‑science methods, community case studies, and deep policy analysis.","This study reviews the available education material and training courses on Blue Economy and Marine Spatial Planning.The two concepts are relatively new and communities, researchers and therefore marine ecosystem and resource managers need to understand them better through training or experience.Education curriculum for the concepts respond to its complexity, current status and trends for a holistic comprehension.47 courses sampled indicate Europe as the leading blue economy and marine spatial planning course hosting region and curriculum development.Training courses form the bulk of the courses offered and target mostly professionals with marine related educational background.Ongoing courses and on demand courses also make the largest percentage of the courses offered.The review further shows that there is an ongoing increase in educational material and training sources related to these concepts while embracing technology by having virtually available on-demand courses.Reduction or removal of fees on the on demand or short training courses will attract and encourage more participants. "
"Bridging Knowledge Gaps towards 2030: The Use of Foresight for the Strategic Management of a Sustainable Blue Economy","https://scispace.com/paper/bridging-knowledge-gaps-towards-2030-the-use-of-foresight-w105brme","2023","Journal Article","Sustainability","Lisa Pace
Kristian Borch
Alan Deidun","10.3390/su151310026","https://www.mdpi.com/2071-1050/15/13/10026/pdf?version=1687680583","- **Relevance Score:** 27/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses horizon scanning and expert workshop to map future blue‑economy trends, highlighting research gaps and offering policy‑relevant insights, but lacks community case studies, social‑science methods, and strong interdisciplinary integration.","There is need to better understand the trends and future challenges influencing the marine and coastal environments and identify the opportunities to develop innovative sustainability-oriented solutions to address these. Alongside mainstream decision support tools used in environmental management and conservation sciences, foresight techniques provide comprehensive and well-rounded information and knowledge about likely developments in the long-term future. This study uses a horizon scanning exercise to explore emerging signals and trends of future developments and innovation for the sustainable development of the blue economy looking towards 2030. It derives a series of global developments, challenges and opportunities relating to the blue economy from a review of high-level international reports and studies. Through a workshop conducted with 29 scientists and researchers based in maritime universities in six countries in Europe, the study identifies and prioritizes emerging signals and trends considered of high impact for a sustainability transition. The outputs include a synthesis of 11 global developments in the blue economy and 7 cross-cutting trends and trend projections. These may be valuable to marine scientists as a source of inspiration for a future research agenda or can be used as evidence for decision- and policymakers to deal with future uncertainties about the growth of the blue economy."
"Review: Social science to accelerate coastal adaptation to sea-level rise — R0/PR3","https://scispace.com/paper/review-social-science-to-accelerate-coastal-adaptation-to-3lz8ehquqw","2023","Peer Review","","","10.1017/cft.2023.25.pr3","https://scispace.compdf/review-social-science-to-accelerate-coastal-adaptation-to-3lz8ehquqw.pdf","- **Relevance Score:** 25/100
- **Relevance Tag:** Marginally Relevant
- **Reasoning:** Uses social‑science disciplines to map gaps in coastal adaptation research; mentions needed methods but lacks explicit blue‑economy focus, case studies, or policy analysis.","The latest IPCC report estimates that approximately 1 billion people will be at risk from coastal hazards in the near term due to coastal population increase, sea-level rise and other coastal changes. This will occur in a world that is changing rapidly due to climate change, ecosystem decline, human development and the projected transformations of the economy to meet the objectives of the Paris Agreement. In this context, social sciences provide a pivotal perspective to coastal adaptation, for example, while assessing barriers and opportunities across scales, from local to global. This scoping review explores how social sciences support coastal adaptation. We show that Political Sciences, Economics, Sociology and Geography are already supporting coastal adaptation. Yet, scientific fields such as legal sciences, psychology, history and archaeology as well as anthropology and ethnography are less developed in the context of coastal adaptation to sea-level rise. New research avenues could also integrate education, media and communication research and aim at truly interdisciplinary studies linking different branches of social sciences with coastal science and climate services. This effort could help moving from a coastal adaptation often focused on coastal engineering protection to a broader vision of coastal resilient development, also addressing the challenges of mitigation, sustainable development and coastal ecosystem decline. "
"Human-ocean relationships: Exploring alignment and collaboration between ocean literacy research and marine conservation","https://scispace.com/paper/human-ocean-relationships-exploring-alignment-and-3px20dh5jwby","2024","Journal Article","Marine Policy","Jen McRuer
Emma McKinley
Diz Glithero
Ronaldo Adriano Christofoletti
Diana Payne","10.1016/j.marpol.2024.106418","","- **Relevance Score:** 20/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses ocean‑literacy research to discuss societal‑ocean links, mentions coastal communities and policy relevance, but lacks explicit sustainable blue‑economy focus and central social‑science blue‑economy analysis.",""
"An introduction to marine studies","https://scispace.com/paper/an-introduction-to-marine-studies-3be6do1c","2023","Book Chapter","","Luis Ignacio Acevedo Agudelo","10.4324/9781003058151-2","","- **Relevance Score:** 20/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses interdisciplinary framing to link humanities, social and natural sciences in marine contexts; lacks explicit blue‑economy focus, gaps analysis, case studies, or detailed policy discussion.","This chapter defines Marine Studies as an emerging field of study that reflects the evolution of marine science into a field that explores the dynamic relationship between people and the marine environment. Furthermore, it outlines the interdisciplinary nature of Marine Studies, from its origins in social science disciplines, such as marine anthropology and marine sociology, to its current iteration as a field of study that fosters interdisciplinary knowledge and collaboration around real-world marine environmental problems. By emphasizing the human dimension of coastal and ocean issues, grounded in a basic understanding of marine environments and processes, the chapter also showcases Marine Studies as a transformative force to advance integration of the humanities, social sciences, and natural and physical sciences to the study of this complex and dynamic system. "
"Equity of our future oceans: outcomes and practice in marine science research","https://scispace.com/paper/equity-of-our-future-oceans-outcomes-and-practice-in-marine-clrqiiv804","2020","Posted Content","","Korn Alexander
Aysha Fleming
Narissa Bax
Carmen García
Jan Jansen
K E Maxwell
J Melbourne Thomas
Tero Mustonen
Gretta T. Pecl
J.E.H. Shaw
G Syme
Emily Ogier","10.22541/AU.160761569.97952359/V1","https://www.authorea.com/doi/pdf/10.22541/au.160761569.97952359","- **Relevance Score:** 17/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses equity analysis to critique marine science practice, offering conceptual gaps and governance reflections, but lacks explicit blue‑economy focus, case studies, or detailed social‑science methods.","The Sustainable Development Goals (SDGs) envisage a desirable society where equity is a normative goal that is given attention, and ways to improve inclusivity and diversity of equity beyond concept, process and outcome are being actively explored. Here, we examine how equity is considered in a suite of papers that explored possible sustainable futures for the oceans by 2030, and mapped out pathways to achieve these, collectively aiming to move as far towards achieving the Sustainable Development Goals as technically feasible. Our analysis revealed that a large range of equity issues were recognised and considered, in outcome-based (i.e. distributive), process-based (i.e. procedural) and concept (i.e. contextual) dimensions. However, often, the equity problem was not explicitly stated, but rather implied through the action pathway identified to move towards a more sustainable 2030, highlighting that reducing inequity is interlinked with improving sustainability. Based on these findings, we reflect on the way equity is conceptualised and considered within this work as well as futures science for the oceans more broadly. These reflections are distilled into lessons learnt, a key one of which is that science and knowledge production are immediate areas where we can work to improve equity in terms of building capacity to understand and include equity issues, develop mechanisms to be more inclusive and diverse and continually, and in particular, critically reflect on our own practices to fundamentally challenge how we work and think in the space of marine science research."
"Community responses to flood risk management–An empirical Investigation of the Marine Protected Areas (MPAs) in Malaysia","https://scispace.com/paper/B8eb2UwtAEEJ","","","","MM Masud
AS Sackor
ASAF Alam
AQ Al-Amin","","https://core.ac.uk/download/pdf/356673206.pdf","- **Relevance Score:** 16/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses community perception surveys in Malaysian MPAs to examine flood risk responses; provides empirical coastal case data and some policy discussion, but lacks blue‑economy focus and interdisciplinary integration.",""
"Rethinking sustainability towards a regenerative economy","https://scispace.com/paper/rethinking-sustainability-towards-a-regenerative-economy-3shrgisj","2022","Journal Article","","Qunhua Tang","10.1080/17535069.2022.2072613","https://scispace.com/pdf/rethinking-sustainability-towards-a-regenerative-economy-3shrgisj.pdf","- **Relevance Score:** 12/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Uses policy analysis to propose governance reforms for blue growth; lacks social‑science theory, methods, or community case studies, but hints at interdisciplinary integration.",""
