"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Relevance","Abstract"
"Mapping flows of blue economy finance: ambitious narratives, opaque actions, and social equity risks","https://scispace.com/paper/mapping-flows-of-blue-economy-finance-ambitious-narratives-46nms6uky9","2024","Journal Article","One earth","Marleen S. Schutter
Andrés Cisneros-Montemayor
Michelle Voyer
Edward Hugh Allison
Calvin Domarchuk-White
D. Benzaken
Essam Yassin Mohammed","10.1016/j.oneear.2024.02.009","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Analyzes global blue‑economy finance flows, highlights European disbursements, but lacks EU policy focus, sectoral detail, justice analysis, case studies, recommendations, interdisciplinary or quantitative impact work.","<h2>Summary</h2> The blue economy provides a sustainability framework for ocean governance, but it is unclear whether narratives are matched by binding financial commitments and disbursements. Amid attention being paid to ""funding gaps"" in the Sustainable Development Goals, a lack of transparency in financial flows means that the blue economy concept risks being co-opted to facilitate further exploitation of ocean spaces and resources without contributing to environmental sustainability or social equity. Here, we analyze blue-economy-labeled money flows disbursed between 2017 and 2021 to identify sources and recipients and potential social equity impacts on the ground. Financing is predominantly disbursed to Europe and Central Asia and skewed toward business development and renewable energy. Our analysis reveals widespread occurrence of ""red flags"" for social equity outcomes. Although constrained to money flows that actively employ blue economy language, our findings show disconnects between finance and narratives of equity, inclusion, and sustainability. We offer a baseline for critical examination of blue finance flows in delivering equity and environmental sustainability. "
"Harnessing Offshore Wind Energy: Legal Challenges and Policy Conundrums in the European Union","https://scispace.com/paper/harnessing-offshore-wind-energy-legal-challenges-and-policy-389nna1gfk","2014","Journal Article","The International Journal of Marine and Coastal Law","Ronán Long","10.1163/15718085-12341333","https://scispace.com/pdf/harnessing-offshore-wind-energy-legal-challenges-and-policy-389nna1gfk.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on EU legal issues of offshore wind; lacks Blue Economy framework, multi‑sector analysis, and any discussion of justice, sustainability, or stakeholder dimensions.","Contemporary trends in European offshore wind power are explored, including: the status of the industry and its future prospects for growth; eu treaty and legislative obligations; as well as regulatory and policy issues pertaining to energy and climate change objectives. Special mention is made of eu case law on national renewable energy support schemes, along with the European Directive on maritime spatial planning; focusing on the need for further eu law reform and Member State legislative action to promote the regionalisation of the sector and the establishment of a new Energy Union."
"Chapter 22 Sustainable ocean development and the blue economy","https://scispace.com/paper/chapter-22-sustainable-ocean-development-and-the-blue-gbq7bbif","2022","Book Chapter","","","10.1515/9783110733488-022","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on broad blue‑economy concepts, ethics, finance, and governance without EU‑specific policy, sector analysis, or justice metrics; lacks case studies, recommendations, quantitative or interdisciplinary methods.","Part 5 of this Handbook begins with a general introduction to the concepts and definitions underlying the notion of the blue economy and continues with an exploration of challenges and controversies confronting the sustainable development of the marine environment. The tensions inherent in the idea that the marine environment can be both exploited for human use and protected for its intrinsic natural values, reflect the origins of the concept of sustainable development itself and these are explored in the chapters presented in this section. These cover an examination of the ethics and values underpinning the blue economy, the role that blue finance can play in advancing sustainable development, particularly for tourism and local communities dependent on the oceans for their wellbeing. The views of various stakeholders on the quality and legitimacy of the governance of a range of blue economy initiatives are also explored, as is the extent to which, philosophically speaking, ocean development can be understood as genuinely sustainable, whatever the rhetoric may be. A concluding chapter from practitioners of marine permaculture completes the perspectives of the contributing authors on the complexities and contradictions within humanity’s use of the many and various resources of the world’s oceans and in the wake of COVID-19. "
"Reply on EC1","https://scispace.com/paper/reply-on-ec1-28d5587i7g","2024","Peer Review","","Giulia Galluccio","10.5194/sp-2023-37-ac1","https://scispace.compdf/reply-on-ec1-28d5587i7g.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Mentions EU Arctic interests and generic blue‑economy language but lacks central EU Blue Economy framework, sector analysis, social‑justice focus, case studies, recommendations, interdisciplinary methods, quantitative assessment, or stakeholder analysis.",""
"The Role of the Blue Economy in National Development: A Case of Ghana","https://scispace.com/paper/the-role-of-the-blue-economy-in-national-development-a-case-2idna1fa56","2017","Journal Article","The International Journal of Management","Benjamin Ashitey Amarh","10.21522/TIJMG.2015.03.01.ART003","https://scispace.com/pdf/the-role-of-the-blue-economy-in-national-development-a-case-2idna1fa56.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on Ghana's blue economy, lacking EU policy discussion, sectoral EU analysis, or social‑justice links; no EU case studies, recommendations, interdisciplinary or quantitative assessments.","This assessment paper give emphasis to the contributions of the blue economy to national development. It stresses the point that the blue economy has great impact on a nation’s development. This actually explains why recent governments of various countries has given much attention and focus on their marine boundaries expecting to use it among others, as a mechanism of safe guarding their territorial waters with consequential hope of discovering natural minerals like oil which will help in enhancing the national resources used in developing the lives of their citizenry in terms of standard of living and the general development of the nation. This is because, the blue economy, in the life of a nation, provides great advantage in terms of the economic development of that country and a great disadvantage to the land lock nations at the back-dropped of the fact that the blue economy has long been an economic force to reckon with. It is also used by nations as the force and wall of their national defense and it has been observed that it plays major role in the international trade of the country. Looking at the blue economy in this perspective demands for proper attention from central government, traditional authorities, and the public and local governments to make sure that, this God-given treasure do not become a national curse but would be put to efficient use to produce the anticipated results, which will encourage national development. As valuable as it is, the blue economy is being muddled up in Ghana as the resource suffers from pollution as a result of scientific fishing, pollution by the public and by illegal miners and these calls for the need for better ocean governance. This study intends to achieve the following objectives; first is to determine the role and benefit of the blue economy in national development, to identify some challenges faced in the management of the blue economy of Ghana and to determine and make effective recommendations that would aid to reduce or mitigate the challenges faced by the blue economy. To achieve the objectives slated for this paper, review of secondary data from documented reports and the internet, publications, journals and articles were used. The primary data was an in-depth guided interview with key informants (fishing folk, oil and gas officers, port management and shipping officers etc.) and observation of events relating to the sea. To make the nation derive maximum dividends from the blue economy, valuable recommendations were offered."
"Editorial: The transformation of post-industrial areas and territorial aspects of Just Transition Fund implementation","https://scispace.com/paper/editorial-the-transformation-of-post-industrial-areas-and-17v9ykmlqj","2022","Editorial","Europa XXI","Sławomir Sitek
Marta Chmielewska","10.7163/eu21.2022.42.7","https://scispace.compdf/editorial-the-transformation-of-post-industrial-areas-and-17v9ykmlqj.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on maritime wind energy and Just Transition Fund without centering the EU Blue Economy framework, sectoral analysis, or explicit justice and sustainability evaluation.","An introductory text discusses the Just Transition Fund’s core assumptions and origin, in the process revealing stages to the evolution of the approach taken – in the direction of ‘green economy’ assumptions. Activities financed within the framework of the Fund are identified, in respect of the restructuring of Poland’s mining regions. Examples of fields of intervention are then discussed by reference to the Terytorialny Plan Sprawiedliwej Transformacji Województwa Śląskiego 2030, i.e. the 2030 Territorial Plan for the Just Transition of Poland’s Śląskie Voivodeship, in Silesia. A particularly important aspect here is the timetable for closures of mines and conventional power plants. The material also presents selected data on the significance of mining and the extractive industries in both their social and economic dimensions. Particular attention is here paid to the labour-market consequences of the Just Transition. The references are to levels of pay in the sector referred to, as well as the wealth characterising the relevant Polish gminas (areas of local-governmental administration) – as an alternative way of looking at the entire process. The article also points to a large number of research aspects linking up with transitioning in the economy and requiring further study and analysis. Overall, the work points to the challenges that regions subject to restructuring are going to be faced with. "
"Sinergias entre a economia azul e o ods 14: caminhos para um futuro sustentável","https://scispace.com/paper/sinergias-entre-a-economia-azul-e-o-ods-14-caminhos-para-um-3x7pdhn7xs","2023","Journal Article","GeSec","Fábio Coelho Netto Santos E Silva
Sérgio Ricardo da Silveira Barros","10.7769/gesec.v14i8.2438","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on global Blue Economy and SDG 14, without EU policy, sectoral analysis, or social justice discussion; lacks case studies, recommendations, interdisciplinary or quantitative methods.","The ocean is considered the new economic frontier due to its potential for resource wealth and economic growth driver. However, the ocean faces increasing pressures from overexploitation, pollution, biodiversity decline and climate change. In this context, the concept of Blue Economy emerges, which seeks to reconcile economic development with the environmental sustainability of the oceans and coastal areas. Its connection with the UN Sustainable Development Goals (SDGs), in particular SDG 14 - Life in Water, is a challenge due to possible competitions and conflicts between individual or industrial goals. The Blue Economy encompasses both established and emerging sectors, and is promoted as a strategy to protect the world's oceans and water resources. SDG 14 seeks to conserve and sustainably use the oceans, seas and marine resources, and has driven global efforts in this regard, such as creating marine protected areas and reducing marine pollution. Identifying the synergies between the Blue Economy and the SDGs is essential to harnessing the full potential of the ocean in a responsible and sustainable way. "
"China's maritime economic development: A review, the future trend, and sustainability implications","https://scispace.com/paper/china-s-maritime-economic-development-a-review-the-future-a4o5v7so2o","2018","Journal Article","Sustainability","Wai Ming To
Peter K.C. Lee","10.3390/SU10124844","https://scispace.com/pdf/china-s-maritime-economic-development-a-review-the-future-a4o5v7so2o.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on China's maritime economy; does not address EU Blue Economy framework, EU sectors, or related social justice and policy aspects.","China has experienced unprecedented economic growth and structural change in the past decades. This paper reviews the development of China’s maritime economy for the period of 2002 to 2017. According to official data from China’s government, the total production value of China’s maritime economy increased from RMB 1068 billion in 2002 to RMB 7761 billion in 2017, thus contributing to about 10 percent of China’s total gross domestic product. This paper applies four-parameter logistic models to identify the associated trends and predicts the near-future values for the total, primary, secondary, and tertiary sectors of China’s maritime economy. It is projected that China’s total maritime economy will reach RMB 8894 billion in 2019. Besides, the growth of China’s maritime economy has been and will be dominated by the growth in the tertiary sector, particularly of China’s coastal tourism and transport industries. Specifically, China’s coastal tourism increased from RMB 147.8 billion in 2002 to RMB 1463.6 billion in 2017. In terms of spatial development, the east and north-east coasts of China experience more rapid maritime economic growth than the south-east coast. The implications for the sustainability of China’s maritime economy are presented."
"Towards sustainable blue growth: Outline of the joint Baltic Sea and the North Sea research and innovation programme 2018-2023","https://scispace.com/paper/towards-sustainable-blue-growth-outline-of-the-joint-baltic-4m028hyiu5","2016","","","Andris Andrusaitis
David Cox
Antoine Dosdat
Kay Emeis
Joachim Harms
Maurice Heral
Peter Herrmann
Floor ten Hoopen
Simon Jennings
Kerstin Johannesson
Kaisa Kononen
Fritz Köster
Maria Laamanen
Tonny Niilonen
Markku Ollikainen
Laura Raaska
Bo Riemann
Maija Sirola
Josef Stuefer
Mats Svensson
Ulrich Wolf","","https://scispace.com/pdf/towards-sustainable-blue-growth-outline-of-the-joint-baltic-4m028hyiu5.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Describes joint Baltic/North Sea research programme and sector outlines, but lacks EU Blue Economy policy focus, sectoral analysis, social justice discussion, case studies, recommendations, interdisciplinary methods, quantitative assessment, or stakeholder analysis.","General information State: Published Organisations: National Institute of Aquatic Resources, Institute Management, Aarhus University Contributors: Andrusaitis, A., Cox, D., Dosdat, A., Emeis, K., Harms, J., Heral, M., Herrmann, P., ten Hoopen, F., Jennings, S., Johannesson, K., Kononen, K., Köster, F., Laamanen, M., Niilonen, T., Ollikainen, M., Raaska, L., Riemann, B., Sirola, M., Stuefer, J., Svensson, M., Wolf, U. Number of pages: 59 Publication date: 2016"
"Standard di tutela dei lavoratori marittimi. profili sostanziali e internazionalprivatistici nel diritto dell'unione Europea","https://scispace.com/paper/standard-di-tutela-dei-lavoratori-marittimi-profili-26af6370fx","2012","","","Francesco Munari
Lorenzo Schiano di Pepe","","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on EU maritime labor law and directives without addressing the EU Blue Economy framework, sectoral analysis, or social‑justice dimensions required.","1 I rapporti di lavoro marittimo nella prospettiva dei conflitti di sovranita e di leggi nei traffici marittimi - 2 L' azione dell'Unione europea con particolare riferimento alla direttiva 95/21/CE sulla sicurezza marittima - 3 L' adozione della convenzione dell'ILO sul lavoro marittimo del 2006 e la posizione al riguardo assunta dall'Unione europea - 4 L' accordo del 2008 e la sua attuazione nel diritto dell'Unione europea tramite la direttiva 2009/13/CE - 5 Le ricadute a livello nazionale dei contenuti della direttiva 2009/13/CE - 6 Regolamento "" Roma I "" e legge applicabile ai rapporti di lavoro marittimo"
"Rockall and Hatton: Resolving a super wicked marine governance problem in the High Seas of the northeast Atlantic Ocean","https://scispace.com/paper/rockall-and-hatton-resolving-a-super-wicked-marine-2pd5b21z8o","2019","Journal Article","Frontiers in Marine Science","David E. Johnson
Christopher R.S. Barrio Froján
Francis Neat
Dick van Oevelen
David Stirling
M. Gubbins
J. Murray Roberts","10.3389/FMARS.2019.00069","https://scispace.com/pdf/rockall-and-hatton-resolving-a-super-wicked-marine-2pd5b21z8o.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on high‑seas governance and Blue Growth concepts without centering EU Blue Economy policy, sectoral analysis, or justice‑related dimensions; lacks case studies, recommendations, interdisciplinary or quantitative assessments.","The Hatton-Rockall plateau in the northeast Atlantic Ocean has long been the subject of interest for fishers, prospectors, conservationists, managers, planners, and politicians. As a feature that straddles national and international waters, it is subject to a multitude of competing and confounding regulations, making the development of a holistic management plan for sustainable use fraught with difficulty. Here, the various stakeholders in the area are collated, together with the rules they have created or must abide by with respect to biodiversity assets, maritime resources, and governance frameworks. Blue Growth envisages optimal use of sea areas, including potential for additional commercial activities. Current research and stakeholder engagement efforts to achieve this integration are described, and the contribution of the EU-funded ATLAS project is analyzed. In particular, more precise, ground-truthed information has the potential to inform systematic conservation planning, providing the basis for sustainable development and improving adaptive management. By scrutinizing and exposing all the elements in this example of a spatially managed area we show how the expectations of each stakeholder can be better managed."
"Deep aspirations: towards a sustainable offshore Blue Economy.","https://scispace.com/paper/deep-aspirations-towards-a-sustainable-offshore-blue-economy-531nkeferr","2021","Journal Article","Reviews in Fish Biology and Fisheries","Camilla Novaglio
Camilla Novaglio
Narissa Bax
Narissa Bax
Fabio Boschetti
Gholam Reza Emad
Stewart Frusher
Stewart Frusher
Liam Fullbrook
Liam Fullbrook
Mark Hemer
Sarah Jennings
Ingrid van Putten
Lucy M. Robinson
Lucy M. Robinson
Erica Spain
Joanna Vince
Joanna Vince
Michelle Voyer
Graham Wood
Graham Wood
Elizabeth A. Fulton","10.1007/S11160-020-09628-6","https://scispace.com/pdf/deep-aspirations-towards-a-sustainable-offshore-blue-economy-531nkeferr.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on global offshore Blue Economy futures, not EU policy; lacks EU sector analysis, justice discussion, case studies, recommendations, quantitative or stakeholder assessments.","The ocean economy is experiencing rapid growth that will provide benefits but will also pose environmental and social risks. With limited space and degraded resources in coastal areas, offshore waters will be a particular focus of Blue Economy expansion over the next decade. When emerging and established economic sectors expand in offshore waters (within national Exclusive Economic Zones), different potential Blue Economy opportunities and challenges will arise. Following a series of interdisciplinary workshops, we imagine two technically possible futures for the offshore Blue Economy and we identify the actions required to achieve the more sustainable outcome. Under a business as usual scenario the focus will remain on economic growth, the commodification of nature, the dominance of private over public and cultural interests, and prioritisation of the interests of current over future generations. A more sustainable scenario would meet multiple UN Sustainable Development Goals and ensure inclusive economic developments, environmental sustainability, and fair and equitable access to resources and technologies across users, nations, and generations. Challenges to this more sustainable future are a lack of infrastructure and technology to support emerging offshore sectors, limited understanding of environmental impacts, inequitable outcomes, and a lack of planning and governmental oversight. Addressing these challenges will require a shift in societal values, a more balanced allocation of funding to offshore activities, transparency in information sharing between industries and across nations, and adjustment of international legal and institutional mechanisms. The sustainable and equitable offshore Blue Economy we envisage is achievable and provides a unique opportunity to build global capacity and partnership."
"BUILDING CAPACITY IN THE LEAST DEVELOPED COUNTRIES TO FULLY HARNESS THE POTENTIAL OF FISHERIES AND AQUACULTURE","https://scispace.com/paper/4MM8weMJr3wJ","","","","CTOF HARNESS","","https://unctad.org/system/files/official-document/aldcmisc2020d4_en.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on capacity building for fisheries and aquaculture in least‑developed countries; does not address EU Blue Economy policy, sectors, or social‑justice aspects.",""
"Evaluation of potential areas for offshore wind energy development in Mexico considering sustainability criteria","https://scispace.com/paper/evaluation-of-potential-areas-for-offshore-wind-energy-jiq5rofi7c1d","2025","Journal Article","Renewable Energy","Jose Antonio Hernández-Galvez
Geovanni Hernández Galvez
Quetzalcóatl Hernández-Escobedo
Orlando Lastres Danguillecourt
Pascual López de Paz
Omar Sarracino Martínez
Antonio Verde Añorve
José Rafael Dorrego Portela","10.1016/j.renene.2025.124127","","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on offshore wind potential in Mexico; does not address EU Blue Economy, relevant sectors, or social justice aspects.",""
"Problematic blue growth: a thematic synthesis of social sustainability problems related to growth in the marine and coastal tourism","https://scispace.com/paper/problematic-blue-growth-a-thematic-synthesis-of-social-3e5c0lndj9","2020","Journal Article","Sustainability Science","Neva Lepoša","10.1007/S11625-020-00796-9","https://link.springer.com/content/pdf/10.1007/s11625-020-00796-9.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on global blue growth and social issues in marine tourism, without EU policy context, multiple sectors, quantitative analysis, or detailed stakeholder engagement.","Marine and coastal tourism constitutes one of the largest and fastest-growing segments in tourism. Growth in marine tourism is now furthered through the ‘blue growth’ imperative, which this article problematises. The paper argues that there are already existing sustainability issues related to the marine tourism sector. These problems could be exacerbated if growth is additionally boosted. Since the social sustainability consequences of the growth of marine tourism are less known in the sustainability science literature, this paper thematically synthesises these types of sustainability problems in particular, as presented in the tourism studies, and brings them closer to sustainability science readers. The cases of cruise tourism, ecotourism, and tourism in marine protected areas, and community-based tourism studies are examined, wherein the latter represents a critical case for social sustainability matters. The paper reports several social and environmental injustices, produced through structural forces, and a manipulated access to natural resources, health services, and healthy environments. Social sustainability issues are most obvious in cruise tourism; however, also tourism in marine protected areas, ecotourism, and community-based tourism are not unproblematic. Thus, blue growth initiatives should be carefully examined and questioned."
"The Ocean Climate Action Plan","https://scispace.com/paper/ODIKZ0wNsYEJ","","","","J Scorse
D Helvarg","","https://cbe.miis.edu/cgi/viewcontent.cgi?article=1012&context=cbe_working_papers","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Mentions offshore wind and US port standards, but lacks EU Blue Economy focus, sector analysis, social justice discussion, case studies, recommendations, interdisciplinary methods, quantitative assessment, or stakeholder analysis.",""
"Who Is in and Who Is out in Ocean Economies Development?","https://scispace.com/paper/who-is-in-and-who-is-out-in-ocean-economies-development-17t94k9w","2023","Journal Article","Sustainability","Marianna Cavallo
Alicia Bugeja Said
José A. Pérez Agúndez","10.3390/su15043253","https://scispace.com/pdf/who-is-in-and-who-is-out-in-ocean-economies-development-17t94k9w.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on global exclusion issues in emerging ocean sectors; lacks EU framework discussion, sector-specific EU analysis, and targeted social‑justice metrics.","This review engages with the ongoing blue economy debate to decipher old and emerging forms of economic, institutional, physical and social exclusions of local communities and vulnerable societies that may result from the development of ocean projects and policies across the globe. The results of this scientific and policy review show that, whereas for some traditional maritime activities such as fisheries, the drivers of exclusion are well studied and somehow addressed in policies, for other emerging sectors, such as ocean energies or deep-sea mining, there is a lack of understanding on how to recognise and prevent the different forms of exclusion. Exclusion is likely to occur when decisions are taken at the highest level of governance to achieve national or international targets of economic growth, food safety, clean energy or leisure, with little consideration of the effects on local economic, social and environmental contexts. On the other hand, when the principles of inclusiveness are given due consideration, they prove to be beneficial for the societies’ well-being, increasing the chance of long-term social acceptability. We conclude that, to embrace inclusiveness, both governments and industries have to (a) go beyond the capitalist commodification of nature and recognise benefits other than the economic ones, namely, emotional, cultural and spiritual; (b) promote initiatives that fulfil local needs in the first place and are adapted to local contexts; (c) cooperate with local institutions and stakeholders to promote the co-management of resources and adaptive development. Likewise, research institutions, funding organisations and governmental agencies have to engage in new ways to assess the effects of ocean development that go beyond the quantitative approach and seek to integrate qualitative information, traditional knowledge and local perceptions."
"Supporting Equitable Energy Transitions in Inequitable Communities: Offshore Wind in Nova Scotia, Canada","https://scispace.com/paper/gYwubm2JIJgJ","","","","MN Tighsazzadeh
AM Cisneros-Montemayor","","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=6146205","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on offshore wind in Nova Scotia, Canada; does not address EU Blue Economy framework, EU sectors, or related social‑justice dimensions.",""
"Putting coastal communities at the center of a sustainable blue economy: A review of risks, opportunities, and strategies","https://scispace.com/paper/putting-coastal-communities-at-the-center-of-a-sustainable-2995t4db","2023","Journal Article","Frontiers in political science","Louisa Evans
P.M. Buchan
Matt Fortnam
M B Honig
Louise Heaps","10.3389/fpos.2022.1032204","https://scispace.com/pdf/putting-coastal-communities-at-the-center-of-a-sustainable-2995t4db.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on community inclusion in blue economy without EU policy context, lacks sectoral analysis, justice metrics, case studies, recommendations, interdisciplinary or quantitative methods, and stakeholder analysis.","New approaches to ocean governance for coastal communities are needed. With few exceptions, the status quo does not meet the diverse development aspirations of coastal communities or ensure healthy oceans for current and future generations. The blue economy is expected to grow to USD2.5–3 trillion by 2030, and there is particular interest in its potential to alleviate poverty in Least Developed Countries and Small Island Developing States, and to support a blue recovery from the COVID-19 pandemic. This paper presents a selective, thematic review of the blue economy literature to examine: (i) the opportunities and risks for coastal communities, (ii) the barriers and enablers that shape community engagement, and (iii) the strategies employed by communities and supporting organizations, which can be strengthened to deliver a ‘sustainable' blue economy and improve social justice for coastal communities. Our review finds that under business-as-usual and blue growth, industrial fisheries, large-scale aquaculture, land reclamation, mining, and oil and gas raise red flags for communities and marine ecosystems. Whereas, if managed sustainably, small-scale fisheries, coastal aquaculture, seaweed farming and eco-tourism are the most likely to deliver benefits to communities. Yet, these are also the sectors most vulnerable to negative and cumulative impacts from other sectors. Based on our evaluation of enablers, barriers and strategies, the paper argues that putting coastal communities at the center of a clear vision for an inclusive Sustainable Blue Economy and co-developing a shared and accessible language for communities, practitioners and policy-makers is essential for a more equitable ocean economy, alongside mainstreaming social justice principles and integrated governance that can bridge different scales of action and opportunity."
"Offshore wind turbine visibility and visual impact threshold distances","https://scispace.com/paper/JrQY_5VWPc4J","","","","RG Sullivan
LB Kirchler
J Cothren","","https://www.academia.edu/download/41556409/RESEARCH_ARTICLE_Offshore_Wind_Turbine_V20160125-6964-1jojz9y.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on visual impact distances of offshore wind turbines; does not address EU Blue Economy policy, sectoral integration, or social justice aspects.",""
"Reply on RC1","https://scispace.com/paper/reply-on-rc1-4nqj2zw5vm","2024","Peer Review","","Kate Larkin","10.5194/sp-2023-37-ec1","https://scispace.compdf/reply-on-rc1-4nqj2zw5vm.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Mentions EU Arctic interests and generic sector mentions, but lacks central EU Blue Economy framework, sector analysis, social justice focus, case studies, recommendations, interdisciplinary methods, quantitative assessment, or stakeholder analysis.","<strong class=""journal-contentHeaderColor"">Abstract.</strong> Sea-level rise (SLR) will affect Europe&rsquo;s coasts over the coming decades and beyond giving rise to challenges for governing coastal and marine areas. Progress is being made in adapting to and addressing these challenges at both national and sub-national levels across all major European sea basins. This chapter assesses progress in coastal adaptation governance in Europe by, first, characterizing the socio-economic and political contexts in European sea basins, and then reviewing coastal adaptation relevant policy frameworks in place at regional and national levels within each of these sea basins. Regional frameworks reviewed consist in Regional Sea Conventions and are assessed for their legal status and their inclusion of SLR information. National coastal policy frameworks reviewed include national adaptation plans focusing on coastal areas and marine spatial planning instruments for all European member states, as well as public financing arrangements for coastal adaptation, focusing on flood risk reduction measures. Key national policies for coastal adaptation are assessed for which coastal hazards they address, the extent to which they incorporate sea-level rise information, and their inclusion of SLR specific adaptation measures. Finally, the chapter presents governance challenges that arise due to the complexity of adaptation to SLR, i.e., time horizon and uncertainty, cross-scale and cross-domain coordination, and equity and social vulnerability, and discusses examples illustrating how each of these challenges are being addressed in different European sea basins. The chapter finds that for across all basins, regional policy frameworks generally do not include specific provisions for SLR or coastal adaptation, while at the national level, significant progress on SLR governance is being made. For all basins except for the Black Sea, all countries have reported observed and future SLR hazards, and have adopted adaptation strategies. The inclusion of adaptation measures specific to SLR is less advanced, as most sea basins have at least one country that does not include specific SLR adaptation measures in either their adaptation strategies or marine spatial plans. Regarding SLR governance challenges, key examples for how these are being addressed include approaches for incorporating flexibility into coastal planning, e.g., Dynamic Adaptation Pathways in the Netherlands, or dike crest widening in Germany, as well as, co-development of nature-based adaptation solutions in Italy. Examples for addressing equity and social vulnerability challenges include the emerging issue of climate ligation illustrated through several court cases on liability of major carbon emitters for SLR-related damages. "
"Adding People to the Sea : Conceptualizing Social Sustainability in Maritime Spatial Planning","https://scispace.com/paper/adding-people-to-the-sea-conceptualizing-social-2xmal190sw","2019","Book Chapter","","Fred Saunders
Michael Gilek
Ralph Voma Tafon","10.1007/978-3-319-98696-8_8","https://scispace.com/pdf/adding-people-to-the-sea-conceptualizing-social-2xmal190sw.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Focuses on conceptual social sustainability in maritime spatial planning, without linking to EU Blue Economy policy, specific sectors, or quantitative stakeholder analysis.","While there is growing critique emerging to address social sustainability in marine/maritime spatial planning (MSP), overwhelmingly attention has been on governance, economic and environmental aspects. This chapter redresses this by proposing a conceptual framework to elucidate key features of social sustainability in MSP. The ambition is to both note the existing critique of MSP and go beyond it by more clearly and comprehensively articulating how social sustainability could be conceived in MSP, as well as how this framework could be applied to analyse MSP practice. Key features of social sustainability elaborated are: deepening democratic decision-making, inclusion of socio-cultural values and knowledge, equitable distribution and social cohesion. Finally, the chapter concludes by nominating strategies to give greater visibility to social sustainability as a key MSP concern."
"Navigating the future III: updated synthesis of perspectives on marine science and technology in Europe","https://scispace.com/paper/navigating-the-future-iii-updated-synthesis-of-perspectives-15buckktyd","2006","","","J-F Minster
N Connolly
A Carbonnière
JW de Leeuw
M Evrard
Jan Mees
K Nittis
G O'Sullivan
N Walter","","https://scispace.com/pdf/navigating-the-future-iii-updated-synthesis-of-perspectives-15buckktyd.pdf","- **Relevance Score:** 0/100
- **Relevance Tag:** Not Relevant
- **Reasoning:** Provides a high‑level overview of European marine science, technology, and policy infrastructure without addressing the EU Blue Economy framework, sectoral analyses, social justice, or the detailed methodological and quantitative aspects required.",""
