fragment_id,hypothesis_id,hypothesis_label,hypothesis_ids,signal_id,evidence_id,run_id,sector,axis_group,axis_code,signal_type,demand_phrase,matched_hypothesis_phrase,theory_term_family,indicator_family,semantic_fragment,evidence_surface,semantic_scope,evidence_text_hash,classifier_version,manual_review_status,validity_warning
fragment:signal:e8ed62152df7efd1c3a879d00df6e23e0d00bfd2ba04ee43ad311f72ffc65210:H3:8c2e0cc3ba1e,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:e8ed62152df7efd1c3a879d00df6e23e0d00bfd2ba04ee43ad311f72ffc65210,evidence:doi:10.1007/s41020-025-00263-5,30178365958-1,non_living_res,MARINE,M,policy_regulation_skill,law,marine,,marine_ecological,law,title+subject,title+subject,4abe2af0e395816efe486ce5bcc5e7b5ce333db5e50e777d9153451288093d52,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:e938b463921f7eda122a55f95fb9c5b34795fa9617b127e9522bb0b21ee01dee:H3:d59a8b70e242,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:e938b463921f7eda122a55f95fb9c5b34795fa9617b127e9522bb0b21ee01dee,evidence:doi:10.1017/9781009734820.004,30178365958-1,coastal_tourism,OCEANIC,O,policy_regulation_skill,regulation,marine,,marine_ecological,regulation,title+subject,title+subject,06ce3687960cf28464ecad01d6c70ac60987ab47684e49dea2cab11ebb23acdb,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:e9572f51a8cb24bc43ed23358cf24ca2473e2d64bc7a3b08e28136c74afcff5a:H3:2c6efe0c48c3,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:e9572f51a8cb24bc43ed23358cf24ca2473e2d64bc7a3b08e28136c74afcff5a,evidence:doi:10.1111/jwas.12946,30178365958-1,ship_repair,OCEANIC,O,sustainability_skill,sustainability,marine,,marine_ecological,sustainability,title+subject,title+subject,fc2fef688096f5da4d8bbcb2b4d8231dc959b38d206eb2468fa90170b27d91f5,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
fragment:signal:e99190cb4b89baa4ed3fe8e4159ea830e007f825f10c045b1c27fcaa5df1eb6e:H3:af7bc91ce202,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:e99190cb4b89baa4ed3fe8e4159ea830e007f825f10c045b1c27fcaa5df1eb6e,evidence:doi:10.1007/s40152-025-00416-1,30178365958-1,non_living_res,MARINE,M,governance_skill,governance,marine,,marine_ecological,governance,title+subject,title+subject,4e00102387ef732bff7a1306958c0b518a38ed1bd653f8bef68c1ffea90ac62d,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:e9b573b06d8d45531bdc4a822c7f75c9423612b12cd1ba3a762e8b996a751f8e:H3:f6589568a8af,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:e9b573b06d8d45531bdc4a822c7f75c9423612b12cd1ba3a762e8b996a751f8e,evidence:doi:10.36227/techrxiv.176650161.16409642/v1,30178365958-1,r_i,OCEANIC,O,safety_risk_skill,safety,marine,,marine_ecological,safety,title+subject,title+subject,8b7ca1ec065013883f91d2f72c020e244cb2aca85cf0cc845e04f8a2084a503b,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:e9c2701166e0a4b8682d6eab1a10f7846842411adf6f2e1aa4265f1c41ed5c61:H3:ab81efff495a,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:e9c2701166e0a4b8682d6eab1a10f7846842411adf6f2e1aa4265f1c41ed5c61,evidence:doi:10.53941/algaeenviron.2025.100006,30178365958-1,blue_biotech,MARINE,M,sustainability_skill,climate,marine,,marine_ecological,climate,title+subject,title+subject,1e9decd96cdd019d0bf293c702bb3b5bed4ffba16b3bfc3c3e4c18ddf6295aab,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:e9e7284c49a70c6d181018fe3ff53048e341fbfaec8b53da986054f8e812c5db:H3:286bcf948e74,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:e9e7284c49a70c6d181018fe3ff53048e341fbfaec8b53da986054f8e812c5db,evidence:doi:10.3390/w17233383,30178365958-1,r_i,OCEANIC,O,safety_risk_skill,risk,marine,,marine_ecological,risk,title+subject,title+subject,0b078883671b1bfeb0d1edbf03a308792b122eb735f55c29e5e2e11c60952692,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:e9eba0c70e7a5c4bb1b36f13c2627239d3978b2b177293a7d2f37e733d9d4048:H3:2ebbc479e927,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:e9eba0c70e7a5c4bb1b36f13c2627239d3978b2b177293a7d2f37e733d9d4048,evidence:doi:10.3389/fmars.2026.1723529,30178365958-1,blue_biotech,MARINE,M,sustainability_skill,sustainability,marine,,marine_ecological,sustainability,title+subject,title+subject,f2611985f3d2283b098b7188cad15c077e386bd5852a821cc15aa70caa6005a5,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:e9eef0ab313448d37853422106218c716519a7aa16310d30462097bec72158ce:H3:8035f91915bd,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:e9eef0ab313448d37853422106218c716519a7aa16310d30462097bec72158ce,evidence:doi:10.1007/s13280-026-02407-w,30178365958-1,living_res,MARINE,M,sustainability_skill,sustainability,marine,,marine_ecological,sustainability,title+subject,title+subject,d3fcc9a4eaa9fa0433d390ff4a2d3ad61ca8a1a5c8dc0bebb66b027467105574,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:e9fecdab6483f9e259f98bbef5c6dcee53635e9c2cb1c1f96faae1712ac17633:H3:a3ef91d55cac,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:e9fecdab6483f9e259f98bbef5c6dcee53635e9c2cb1c1f96faae1712ac17633,evidence:doi:10.1016/j.envc.2026.101550,30178365958-1,blue_biotech,OCEANIC,O,governance_skill,governance,marine,,marine_ecological,governance,title,title,e557afe92d274a36597d49f81b3975f6e5740960681b159442188ee6d900e373,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:ea2325a95d797cb3244e03b958278bcee44f39d388ec3bcd338d05fa1f78b41e:H3:d66dbb469da8,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:ea2325a95d797cb3244e03b958278bcee44f39d388ec3bcd338d05fa1f78b41e,evidence:doi:10.32479/irmm.23764,30178365958-1,living_res,MARINE,M,sustainability_skill,sustainability,planetary,,oceanic_planetary,sustainability,title+subject,title+subject,e646b2d7cf21d9f08a99ff34380bbc78a692b3c4428c68c308001c6e723c2355,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
fragment:signal:ea660d3651b34f5ca6edcc0be4e5705847449559b3f8d26aaf2ab96c10304f17:H3:762e08028570,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:ea660d3651b34f5ca6edcc0be4e5705847449559b3f8d26aaf2ab96c10304f17,evidence:doi:10.1080/08941920.2026.2701450,30178365958-1,living_res,MARINE,M,sustainability_skill,resilience,marine,,marine_ecological,resilience,title+subject,title+subject,f3cb02772ade8d6dd5919518a219e409283bd2414525e61bd3a33585e9bfc83f,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
fragment:signal:ea8f0cdd635a244122f6023d552f0cdfa10dfaafd3aea84c47c662eb0e38745d:H3:8b7abab58e7d,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:ea8f0cdd635a244122f6023d552f0cdfa10dfaafd3aea84c47c662eb0e38745d,evidence:doi:10.32628/ijsrst2613115,30178365958-1,blue_biotech,MARINE,M,sustainability_skill,sustainability,marine,,marine_ecological,sustainability,title+subject,title+subject,1ac28a77c52b00e50e1d122410e3037ab21e057821f19c9b8e4e24575a09c23a,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:eaa9e1143311b73a690d013b1eff8c3f5b50feb2b40d64545559edd2749831a5:H3:c66a9bb84f08,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:eaa9e1143311b73a690d013b1eff8c3f5b50feb2b40d64545559edd2749831a5,evidence:doi:10.29244/coj.v10i1.72769,30178365958-1,coastal_tourism,OCEANIC,O,safety_risk_skill,hazard,marine,,marine_ecological,hazard,title+subject,title+subject,acc2d18fa84b7efd89918be79dd59fa2ba8141939eec0ec0d2b15759fbafcc9b,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:eacb8cc12ee9a7184eceb610e3e22ffbd30f0bd321d7788daa7806c677dfa46d:H3:357e8f4701f1,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:eacb8cc12ee9a7184eceb610e3e22ffbd30f0bd321d7788daa7806c677dfa46d,evidence:doi:10.51244/ijrsi.2026.1306000119,30178365958-1,coastal_tourism,OCEANIC,O,digital_skill,digital,marine,,marine_ecological,digital,title+subject,title+subject,6ba12fd21c347cc3d5904b766a17e8a38dcee14b1cf28a65e729834f7a95d15e,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
fragment:signal:eaef2fdb1669fe955787499cdf1e1e88049ff813f7aeb27f4365673408d3b382:H3:9983532d9f20,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:eaef2fdb1669fe955787499cdf1e1e88049ff813f7aeb27f4365673408d3b382,evidence:doi:10.37933/jete/7.4.2025.2576,30178365958-1,non_living_res,MARINE,M,policy_regulation_skill,compliance,marine,,marine_ecological,compliance,title+subject,title+subject,679d2b737a66d9a1c9263ee98a0023e6be65d965e63d8c84a7013b04b485ae49,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:eb0b12b0c22fdc64e72750d9d20a17d41537f3daa762a3660cf29991e7ab5cb5:H3:ab1039f619b5,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:eb0b12b0c22fdc64e72750d9d20a17d41537f3daa762a3660cf29991e7ab5cb5,evidence:doi:10.1016/j.fufo.2026.101092,30178365958-1,non_living_res,OCEANIC,O,governance_skill,stakeholder,marine,,marine_ecological,stakeholder,title,title,21c54368c8f1bc0c01b02efbe0da0f7c4566b40dedb62b22d691dfe54d7ba402,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:ebcf4ae6687a5fc86ecff9d2944b50590755e6e5cd9f76184941da72b29fb121:H3:1cef38494bae,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:ebcf4ae6687a5fc86ecff9d2944b50590755e6e5cd9f76184941da72b29fb121,evidence:doi:10.55681/economina.v5i5.2191,30178365958-1,coastal_tourism,OCEANIC,O,sustainability_skill,sustainability,marine,,marine_ecological,sustainability,title+subject,title+subject,7223dfc5ce9f1ab4fee0427e336808ffed2997a7becd4c3f40fe8e6c66e59189,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
fragment:signal:ebdda94e6be187af207142845e614f49af5d20815a58d4b3e2c02df5470ed97a:H3:cae55cc9a4ec,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:ebdda94e6be187af207142845e614f49af5d20815a58d4b3e2c02df5470ed97a,evidence:doi:10.1016/j.jnc.2026.127366,30178365958-1,living_res,OCEANIC,O,governance_skill,governance,marine,,marine_ecological,governance,title,title,72a102a995c76298d1c7b4cd3660f9cfddfac9a5e81fd1d8d4a117e534ee0f8f,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:ec16ad2cf6899870f2066696e7cde192a9507f92e093d141a0446dcbc3366453:H3:32276e6e5f53,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:ec16ad2cf6899870f2066696e7cde192a9507f92e093d141a0446dcbc3366453,evidence:doi:10.33175/mtr.2026.287112,30178365958-1,coastal_tourism,OCEANIC,O,sustainability_skill,sustainable,marine,,marine_ecological,sustainable,title+subject,title+subject,5a62a28e1381d1c9a40ff1546002b05e7219e2ea643a63b361df6111a7ac5172,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:ec1ea1240b29a16f0b5e7bd112ca0daac6e500b41cc3b6319a77935fb38548a4:H3:73cfa104392a,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:ec1ea1240b29a16f0b5e7bd112ca0daac6e500b41cc3b6319a77935fb38548a4,evidence:doi:10.30892/gtg.662spl38-1799,30178365958-1,coastal_tourism,OCEANIC,O,social_science_skill,community,marine,,marine_ecological,community,title+subject,title+subject,158f1972e99aef57862a30ab1bc6d220723802d69d3ef199b25d28b6cc39c0a0,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:ec453ef1b4b33d3fffe5fcb4f845d722b602399250f68238e5ce041ce00f3714:H3:997cac361fe4,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:ec453ef1b4b33d3fffe5fcb4f845d722b602399250f68238e5ce041ce00f3714,evidence:doi:10.1016/j.jenvman.2026.129802,30178365958-1,living_res,MARINE,M,sustainability_skill,resilience,marine,,marine_ecological,resilience,title+subject,title+subject,ddc2f16f7dbe74c27c5466e484129312d25ca6610f1dd6102212baad96cfacc4,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
fragment:signal:ec86415772394348dcf42cb4ce2038de9d18ccc76071c7f02fca9d4c9ade5156:H3:8c9d69c2b85b,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:ec86415772394348dcf42cb4ce2038de9d18ccc76071c7f02fca9d4c9ade5156,evidence:doi:10.30892/gtg.662spl04-1765,30178365958-1,coastal_tourism,OCEANIC,O,sustainability_skill,sustainability,marine,,marine_ecological,sustainability,title+subject,title+subject,bebea2bf0ac40b23bbea8174763f6c454e2a5fc02c7d04d500bd79fffe5fd3e4,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:ec9fed6cc142de06e169cafba950741335b59087a0415d60e981958ffe30bfc7:H3:0361529a60cb,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:ec9fed6cc142de06e169cafba950741335b59087a0415d60e981958ffe30bfc7,evidence:doi:10.3390/land15020208,30178365958-1,maritime_defence,OCEANIC,O,sustainability_skill,sustainable,marine,,marine_ecological,sustainable,title+subject,title+subject,e4782ab6eb0f664c5a0e070677edc0b6e762577dd2b49bdbef42c25a6a9eb1f5,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:ecbdd2a81def3342fe4a78f272828fc667a695404f5985b74789977391fd305f:H3:531b652352c8,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:ecbdd2a81def3342fe4a78f272828fc667a695404f5985b74789977391fd305f,evidence:doi:10.59117/20.500.11822/45890,30178365958-1,non_living_res,MARINE,M,learning_outcome_signal,ects,planetary,,oceanic_planetary,ects,title+subject,title+subject,22f5a033d768b6e3d0cf6664c6ef4a865a6fe8756b6790fb2ed90e5c18522adf,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:ecc35d554775af6d74bfbf346fa2928bbae26fa8016ddaae302f5f960c95615b:H3:8729e7c4fb92,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:ecc35d554775af6d74bfbf346fa2928bbae26fa8016ddaae302f5f960c95615b,evidence:doi:10.1111/jfb.70180,30178365958-1,blue_biotech,MARINE,M,social_science_skill,sociology,marine,,marine_ecological,sociology,title+subject,title+subject,c315be92349e3f45cce24aa37be1744507de57206df0dcdfd31ca1de44a3d301,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:ed0078c59f023ddded650e57bf7819bcdefde16901176b49bdaf23739de50dfa:H3:a9624ab3527b,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:ed0078c59f023ddded650e57bf7819bcdefde16901176b49bdaf23739de50dfa,evidence:doi:10.3390/su151410921,30178365958-1,non_living_res,MARINE,M,policy_regulation_skill,law,marine,,marine_ecological,law,title+subject,title+subject,b94049fef2cdc75be903f5461bb7ec706679b74ce659dd81481ff5100b4efa0b,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:ed0edcc6aad9c5ba181fc4a348ef09e3124fab91a0f6be3a7f7cbbfb98915a25:H3:4cec739d5456,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:ed0edcc6aad9c5ba181fc4a348ef09e3124fab91a0f6be3a7f7cbbfb98915a25,evidence:doi:10.20944/preprints202602.1245.v1,30178365958-1,blue_biotech,MARINE,M,safety_risk_skill,safety,ecological,,marine_ecological,safety,title+subject,title+subject,667189f19f0a6013a8415f0e8222eb3abf64b29f748c69f50d85651f0052cd5d,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
fragment:signal:ed28ab5c4b65d3cc6c7cf37c7a821c8905ac5d69bd8935fb8f662ac71aac2c90:H3:b57a8d567ae5,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:ed28ab5c4b65d3cc6c7cf37c7a821c8905ac5d69bd8935fb8f662ac71aac2c90,evidence:doi:10.1038/s41598-026-45750-4,30178365958-1,maritime_defence,OCEANIC,O,technical_skill,engineering,marine,,marine_ecological,engineering,title+subject,title+subject,a516e1f588cc6e1d9a53e277b376c1855f0dc1db45a5d037927b74899eb61d50,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:ed560f890d54a744296ed79b7c2155c8377d6888f78e9480fafac6aa49b04fdf:H3:996a303593f6,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:ed560f890d54a744296ed79b7c2155c8377d6888f78e9480fafac6aa49b04fdf,evidence:doi:10.1038/s44183-025-00166-x,30178365958-1,blue_biotech,OCEANIC,O,governance_skill,governance,marine,,marine_ecological,governance,title+subject,title+subject,f83175f3a2e8bcbb065742cf9134973ca1863e3b0c1d99c5002e99ea5e90f69d,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:ed5cd9f7969d7ffbef90add935cbae7417a09a4651a05153a532dbe625025cba:H3:38069f6b15d9,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:ed5cd9f7969d7ffbef90add935cbae7417a09a4651a05153a532dbe625025cba,evidence:doi:10.3390/biomass6010009,30178365958-1,blue_biotech,MARINE,M,sustainability_skill,sustainability,marine,,marine_ecological,sustainability,title+subject,title+subject,a2aa0a6113c8d1b3e52b085f0517a2616ebec622623835b5a14707cac2aaa9d2,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:ed79acab6bf02b6bcd19364a45f97d875814b73aeb89996abf074e3773744e36:H3:7bc5476ad7f2,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:ed79acab6bf02b6bcd19364a45f97d875814b73aeb89996abf074e3773744e36,evidence:doi:10.1007/s40152-026-00502-y,30178365958-1,living_res,MARINE,M,policy_regulation_skill,law,marine,,marine_ecological,law,title+subject,title+subject,e8b4698e273c932f8b928fb4d54de51cf627c25c198518789cab9718711d4242,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:ed8906dd0d5d8b688722dc571bdda8cc1f3f0ca91bcd8eaf09868736a0d11499:H3:f36a4a700540,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:ed8906dd0d5d8b688722dc571bdda8cc1f3f0ca91bcd8eaf09868736a0d11499,evidence:doi:10.22429/euc2026.jmr23.1.17,30178365958-1,coastal_tourism,OCEANIC,O,policy_regulation_skill,law,marine,,marine_ecological,law,title+subject,title+subject,0efb8a33ff3353116ee38fdbd3aab5eccfdd657a8a218dd3907153ce2dbf009c,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:ee437d9f4767b61dddffec06e45fdff15d7cf8e883b89bca0e17402b78b1c2b1:H3:e10f4758f838,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:ee437d9f4767b61dddffec06e45fdff15d7cf8e883b89bca0e17402b78b1c2b1,evidence:doi:10.3390/bacteria5010012,30178365958-1,blue_biotech,MARINE,M,sustainability_skill,climate,ecological,,marine_ecological,climate,title+subject,title+subject,8de90174fcd387f5678588ecff27ab25b04f72c68cb75caf14bdb0ecd9b74380,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:ee66c7c84ce1f320eee033e51ff79c05967b58ac084eb3290d51770c0d9fba7d:H3:32f7b4fef874,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:ee66c7c84ce1f320eee033e51ff79c05967b58ac084eb3290d51770c0d9fba7d,evidence:doi:10.1016/j.icheatmasstransfer.2026.111932,30178365958-1,blue_biotech,OCEANIC,O,policy_regulation_skill,law,marine,,marine_ecological,law,title,title,ef604b62afa64c5f8dd83a05ba319a8c85386ea30911d6d98a3b47f1559e8e23,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:ee982291880dce4118e732dec26f6e0c9f121dc6e76268e8fed2275377971e5a:H3:824dc3578f32,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:ee982291880dce4118e732dec26f6e0c9f121dc6e76268e8fed2275377971e5a,evidence:doi:10.3389/fmars.2026.1716796,30178365958-1,r_i,OCEANIC,O,sustainability_skill,resilience,marine,,marine_ecological,resilience,title+subject,title+subject,60d59155f500c58606d93c5987d7273a213d06567825d7c5140df5c19e116bde,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:eeb939e683c621e46d2fe5bef3e7589cd6eb5240cfc249e205eb5c5d222682b0:H1:2ccdeacc05d5,H1,Maritimisation Shift,H1,signal:eeb939e683c621e46d2fe5bef3e7589cd6eb5240cfc249e205eb5c5d222682b0,evidence:doi:10.1007/s41125-026-00113-y,30178365958-1,maritime_defence,MARITIME,T,policy_regulation_skill,law,maritime infrastructure,,maritime_dominance,law,title+subject,title+subject,57c5de2d996e403a4c9aafb122fa3dec389e00252374f67c67691b63e7e0722a,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:eef7ad2d467b058822527f66c1b803324600cd1ae699af0c85400802a8d78420:H3:4c89cb58d08d,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:eef7ad2d467b058822527f66c1b803324600cd1ae699af0c85400802a8d78420,evidence:doi:10.3390/su18126116,30178365958-1,coastal_tourism,OCEANIC,O,sustainability_skill,climate,marine,,marine_ecological,climate,title+subject,title+subject,1f62ab1a38e9fa2f8cbaa6dcd0ff9388d907bb28c4aba23da3aabbbd656107ff,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:ef0497d159a21ec813403f0e21c7f5808acf0907df5ffe06fcd3294b325b98b1:H3:ec2924da6443,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:ef0497d159a21ec813403f0e21c7f5808acf0907df5ffe06fcd3294b325b98b1,evidence:doi:10.55845/jos-2026-2197,30178365958-1,living_res,MARINE,M,sustainability_skill,sustainability,planetary,,oceanic_planetary,sustainability,title+subject,title+subject,452d3b40846f532a159cabbb7dff573625051464e1b136715cf2c763114f978a,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
fragment:signal:ef771880f421c577b6740e30edda92114a1f17f8790c106c7b7f68155fb3d4a1:H3:4012dc1192c5,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:ef771880f421c577b6740e30edda92114a1f17f8790c106c7b7f68155fb3d4a1,evidence:doi:10.1186/s41072-026-00245-3,30178365958-1,coastal_tourism,OCEANIC,O,sustainability_skill,sustainable,marine,,marine_ecological,sustainable,title+subject,title+subject,bc9db1cdfa9658b53275323ee07433a72a1ffa177cb4441a3bbf151e1f364d5c,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
fragment:signal:efc56622e911df4ca1d859513d4841b5177e8c939cb2aaa6c2bcaf28df7030a7:H3:4961b86b087e,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:efc56622e911df4ca1d859513d4841b5177e8c939cb2aaa6c2bcaf28df7030a7,evidence:doi:10.3389/fmars.2026.1813740,30178365958-1,blue_biotech,MARINE,M,sustainability_skill,sustainable,marine,,marine_ecological,sustainable,title+subject,title+subject,27d7c4270534b71baf1c8237f98affca24eac8852a9986d53606bb4ce54af0ec,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
fragment:signal:effc9c6915bb389c4198b694aea49fc3d29a032c4fcb59fc9554c8a76ba5713e:H3:f14db17cfe7f,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:effc9c6915bb389c4198b694aea49fc3d29a032c4fcb59fc9554c8a76ba5713e,evidence:doi:10.3389/fmars.2025.1577490,30178365958-1,blue_biotech,OCEANIC,O,governance_skill,policy,marine,,marine_ecological,policy,title+subject,title+subject,328b72e3efa3db19d2b6bf189594c6495056514d3847e93853012c6eca0e611b,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:f0290a874482c73d999dcd44c1b6b3384c0430659d1d9b1c340e81be8082a7a0:H3:c33516907320,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:f0290a874482c73d999dcd44c1b6b3384c0430659d1d9b1c340e81be8082a7a0,evidence:doi:10.3389/focsu.2026.1751387,30178365958-1,blue_biotech,MARINE,M,sustainability_skill,sustainability,marine,,marine_ecological,sustainability,title+subject,title+subject,2c68d8971635cb1974b3917580a9fe8667bf466f805e2c50a00a984970018ab1,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:f062b152fbb575866363ed60741788b14ba37ac8cc31736f1902c5182b71aca0:H3:2fa643e90a62,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:f062b152fbb575866363ed60741788b14ba37ac8cc31736f1902c5182b71aca0,evidence:doi:10.3389/fmars.2026.1873739,30178365958-1,blue_biotech,MARINE,M,policy_regulation_skill,law,marine,,marine_ecological,law,title+subject,title+subject,e94fa453c8d1419281180cee3123b12148e6afc614eeb545383522010faaa55e,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:f0895d1fe7f326d2bf25cc41979d36284df1355f74944250a34ca8dedd11514c:H3:bc64098884f0,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:f0895d1fe7f326d2bf25cc41979d36284df1355f74944250a34ca8dedd11514c,evidence:doi:10.1016/j.apgeochem.2026.106910,30178365958-1,blue_biotech,OCEANIC,O,digital_skill,ai,marine,,marine_ecological,ai,title,title,d55f3a16ba50b6743398449acf1ee3c255ba3922219be8cb505a6fa007940606,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:f0c4efedbda170237bc4e996af2f612ef406f08618d5442402d927204e821341:H3:6f9cf417e2f8,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:f0c4efedbda170237bc4e996af2f612ef406f08618d5442402d927204e821341,evidence:doi:10.1002/aqc.3182,30178365958-1,maritime_transport,OCEANIC,O,sustainability_skill,climate,marine,,marine_ecological,climate,title+subject,title+subject,e427d59e1faad4253c561f8df427066c22631c71bd2e803540a85121f4c4e50e,cumulative-db-semantic-v1,review_required,metadata_only_limitation
fragment:signal:f0cbca849d8a8068e7b82133ab9d5a499ee1ab7b3648a0cba805109f84f6a742:H3:faf7308ae3bc,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:f0cbca849d8a8068e7b82133ab9d5a499ee1ab7b3648a0cba805109f84f6a742,evidence:doi:10.1016/j.scitotenv.2024.173842,30178365958-1,living_res,OCEANIC,O,sustainability_skill,sustainability,marine,,marine_ecological,sustainability,title+subject,title+subject,a4b2e65c4e63d26aae97318d6e30f3fc30ab80544c629742efc8a5f16bc5a93c,cumulative-db-semantic-v1,auto_accepted,metadata_only_limitation
fragment:signal:f0d20e6008e197507f5602d45fab09214ff3f427f09ffb8df918c4c681611721:H3:d23e7a7de40e,H3,MARINE vs OCEANIC Differential Coverage,H3,signal:f0d20e6008e197507f5602d45fab09214ff3f427f09ffb8df918c4c681611721,evidence:doi:10.1002/gch2.202500581,30178365958-1,renewable_energy,OCEANIC,O,technical_skill,engineering,marine,,marine_ecological,engineering,title+subject,title+subject,378657c1947ecf260dbdfd168b360d4eab140454bf8b2e2180d59bd798236696,cumulative-db-semantic-v1,review_required,metadata_only_limitation
