title,authors,year,doi,source_id,provider,language,journal,url,source_query,retrieval_timestamp,licence_note
Developing a management framework to position South Africa as a preferred seafarer labour supplier,"Tebogo Abia Mojafi, Thea Van Der Westhuizen",2025,10.1080/25725084.2025.2476846,crossref:10.1080/25725084.2025.2476846,Crossref,,"Journal of International Maritime Safety, Environmental Affairs, and Shipping",https://doi.org/10.1080/25725084.2025.2476846,maritime safety maritime labour conditions,2026-07-02T22:31:31.006045+00:00,Crossref open metadata
Maritime safety in Belgium,Eric Van Hooydonk,2020,10.4324/9781003030775-6,crossref:10.4324/9781003030775-6,Crossref,,Maritime Safety in Europe,https://doi.org/10.4324/9781003030775-6,maritime safety maritime labour conditions,2026-07-02T22:31:31.006049+00:00,Crossref open metadata
2 Promulgation of maritime safety information,Unknown,2025,10.62454/kc910e_03,crossref:10.62454/kc910e_03,Crossref,,Joint IMO/IHO/WMO Manual on Maritime Safety Information,https://doi.org/10.62454/kc910e_03,maritime safety maritime labour conditions,2026-07-02T22:31:31.006056+00:00,Crossref open metadata
EU maritime safety rules,"Lemonia Tsaroucha, Jacob Terling",2020,10.4324/9781003030775-3,crossref:10.4324/9781003030775-3,Crossref,,Maritime Safety in Europe,https://doi.org/10.4324/9781003030775-3,maritime safety maritime labour conditions,2026-07-02T22:31:31.006060+00:00,Crossref open metadata
"The Maritime Labour Convention, 2006, as an ally for International Maritime Health Association",Rosa María Aguirre Donadío,2017,10.5603/imh.2017.0013,crossref:10.5603/imh.2017.0013,Crossref,,International Maritime Health,https://doi.org/10.5603/imh.2017.0013,maritime safety maritime labour conditions,2026-07-02T22:31:31.006148+00:00,Crossref open metadata
The Maritime Labour Convention,Julia Constantino Chagas Lessa,2019,10.4324/9780429351792-8,crossref:10.4324/9780429351792-8,Crossref,,Codification of Maritime Law,https://doi.org/10.4324/9780429351792-8,maritime safety maritime labour conditions,2026-07-02T22:31:31.006153+00:00,Crossref open metadata
Collective Labour Relations and Private International Law,Laura Carballo Piñeiro,2015,10.1007/978-3-662-47032-9_5,crossref:10.1007/978-3-662-47032-9_5,Crossref,,Hamburg Studies on Maritime Affairs,https://doi.org/10.1007/978-3-662-47032-9_5,maritime safety maritime labour conditions,2026-07-02T22:31:31.006156+00:00,Crossref open metadata
Analysis on Marine Accident Statistics and Maritime Safety Supervisor System,Gi-nam Kim,2023,10.58316/kamts.2023.2.1.1,crossref:10.58316/kamts.2023.2.1.1,Crossref,,The Korea Association of Maritime Transportation Studies,https://doi.org/10.58316/kamts.2023.2.1.1,maritime safety maritime labour conditions,2026-07-02T22:31:31.006163+00:00,Crossref open metadata
Study of the Influence of Initial Conditions on Jacket Structure Launching Operation,Unknown,2019,10.23977/mastic.041,crossref:10.23977/mastic.041,Crossref,,Maritime Safety International Conference (MASTIC 2018),https://doi.org/10.23977/mastic.041,maritime safety maritime labour conditions,2026-07-02T22:31:31.006166+00:00,Crossref open metadata
Port and Maritime Security and Sustainability,Michael Edgerton,2021,10.1007/978-3-030-69325-1_8,crossref:10.1007/978-3-030-69325-1_8,Crossref,,Strategies for Sustainability,https://doi.org/10.1007/978-3-030-69325-1_8,port governance maritime logistics sustainability,2026-07-02T22:31:32.745227+00:00,Crossref open metadata
Guest editorial: Maritime and port logistics: sustainable and smart maritime and port logistics,"Branislav Dragović, Zhongzheng Yang, Stratos Papadimitriou",2025,10.1108/mabr-09-2025-096,crossref:10.1108/mabr-09-2025-096,Crossref,,Maritime Business Review,https://doi.org/10.1108/mabr-09-2025-096,port governance maritime logistics sustainability,2026-07-02T22:31:32.745248+00:00,Crossref open metadata
A quantitative analysis of European port governance,"Patrick Verhoeven, Thomas Vanoutrive",2012,10.1057/mel.2012.6,crossref:10.1057/mel.2012.6,Crossref,,Maritime Economics &amp; Logistics,https://doi.org/10.1057/mel.2012.6,port governance maritime logistics sustainability,2026-07-02T22:31:32.745254+00:00,Crossref open metadata
A new governance perspective on port–hinterland relationships: The Port Hinterland Impact (PHI) matrix,"Elvira Haezendonck, Michael Dooms, Alain Verbeke",2014,10.1057/mel.2014.10,crossref:10.1057/mel.2014.10,Crossref,,Maritime Economics &amp; Logistics,https://doi.org/10.1057/mel.2014.10,port governance maritime logistics sustainability,2026-07-02T22:31:32.745259+00:00,Crossref open metadata
Port Congestion and Implications to Maritime Logistics,"Hilde Meersman, Eddy Van de Voorde, Thierry Vanelslander",2012,10.1108/9781780523415-004,crossref:10.1108/9781780523415-004,Crossref,,Maritime Logistics,https://doi.org/10.1108/9781780523415-004,port governance maritime logistics sustainability,2026-07-02T22:31:32.745266+00:00,Crossref open metadata
"Performance Evaluation of Fishery Logistics Systems at the Port of the Marine Toll Network Dobo Port, Maluku","Hadi sholekhan Arif, Mustaruddin Mustaruddin, Hoetomo Lembito",2024,10.47191/etj/v9i07.05,crossref:10.47191/etj/v9i07.05,Crossref,,Engineering and Technology Journal,https://doi.org/10.47191/etj/v9i07.05,port governance maritime logistics sustainability,2026-07-02T22:31:32.745271+00:00,Crossref open metadata
Strategies in maritime and port logistics,"Pierre Cariou, Claudio Ferrari, Francesco Parola",2015,10.1057/mel.2014.30,crossref:10.1057/mel.2014.30,Crossref,,Maritime Economics &amp; Logistics,https://doi.org/10.1057/mel.2014.30,port governance maritime logistics sustainability,2026-07-02T22:31:32.745276+00:00,Crossref open metadata
Green Maritime Logistics and Sustainability,"Haakon Lindstad, Bjørn E. Asbjørnslett, Jan Tore Pedersen",2012,10.1108/9781780523415-012,crossref:10.1108/9781780523415-012,Crossref,,Maritime Logistics,https://doi.org/10.1108/9781780523415-012,port governance maritime logistics sustainability,2026-07-02T22:31:32.745280+00:00,Crossref open metadata
Sustainability-Oriented Port Management: Biomass Gasification as a Strategic Tool for Green and Circular Maritime Logistics,"Seyedeh Azadeh Alavi-Borazjani, Shahzada Adeel, Valentina Chkoniya, Luís A. C. Tarelho",2025,10.3390/su17062634,crossref:10.3390/su17062634,Crossref,,Sustainability,https://doi.org/10.3390/su17062634,port governance maritime logistics sustainability,2026-07-02T22:31:32.745285+00:00,Crossref open metadata
Flexibility in Port Logistics by Adaptive Planning,Majid Eskafi,2025,10.24018/maritime.2025.4.2.33,crossref:10.24018/maritime.2025.4.2.33,Crossref,,European Journal of Maritime Research,https://doi.org/10.24018/maritime.2025.4.2.33,port governance maritime logistics sustainability,2026-07-02T22:31:32.745289+00:00,Crossref open metadata
Port institutional responses and sustainability performance: a moderated mediation model,"Hsu-Li Tsai, Chin-Shan Lu",2021,10.1080/03088839.2021.1946608,crossref:10.1080/03088839.2021.1946608,Crossref,,Maritime Policy &amp; Management,https://doi.org/10.1080/03088839.2021.1946608,port governance maritime logistics sustainability,2026-07-02T22:31:32.745293+00:00,Crossref open metadata
Port state control and the sustainability of space: a maritime enforcement paradigm for orbital debris governance,Ahmed Hany M. Abuelenin,2025,10.1007/s11038-025-09579-7,crossref:10.1007/s11038-025-09579-7,Crossref,,Discover Space,https://doi.org/10.1007/s11038-025-09579-7,port governance maritime logistics sustainability,2026-07-02T22:31:32.745297+00:00,Crossref open metadata
Design of port regulation mechanisms for multilayer governance: A shanghai case study,"Shiyuan Zheng, Rudy R Negenborn",2017,10.1057/mel.2016.14,crossref:10.1057/mel.2016.14,Crossref,,Maritime Economics &amp; Logistics,https://doi.org/10.1057/mel.2016.14,port governance maritime logistics sustainability,2026-07-02T22:31:32.745301+00:00,Crossref open metadata
"Maritime Governance, Security Measures and Port Competition in the EU","Xufan Zhang, Michael Roe",2019,10.1007/978-3-030-03825-0_9,crossref:10.1007/978-3-030-03825-0_9,Crossref,,Maritime Container Port Security,https://doi.org/10.1007/978-3-030-03825-0_9,port governance maritime logistics sustainability,2026-07-02T22:31:32.745307+00:00,Crossref open metadata
Port management and governance in a post-COVID-19 era: quo vadis?,"Theo E. Notteboom, Hercules E. Haralambides",2020,10.1057/s41278-020-00162-7,crossref:10.1057/s41278-020-00162-7,Crossref,,Maritime Economics &amp; Logistics,https://doi.org/10.1057/s41278-020-00162-7,port governance maritime logistics sustainability,2026-07-02T22:31:32.745313+00:00,Crossref open metadata
Sustainability issues in maritime transport,Dong-Ping Song,2021,10.4324/9780429320996-7,crossref:10.4324/9780429320996-7,Crossref,,Container Logistics and Maritime Transport,https://doi.org/10.4324/9780429320996-7,port governance maritime logistics sustainability,2026-07-02T22:31:32.745317+00:00,Crossref open metadata
Port and terminal operations management,Dong-Ping Song,2021,10.4324/9780429320996-6,crossref:10.4324/9780429320996-6,Crossref,,Container Logistics and Maritime Transport,https://doi.org/10.4324/9780429320996-6,port governance maritime logistics sustainability,2026-07-02T22:31:32.745321+00:00,Crossref open metadata
Offshore upstream logistics for operations in arctic environment,Unknown,2014,10.1201/b17517-21,crossref:10.1201/b17517-21,Crossref,,Maritime-Port Technology and Development,https://doi.org/10.1201/b17517-21,port governance maritime logistics sustainability,2026-07-02T22:31:32.745324+00:00,Crossref open metadata
"Assessing Port Governance, Devolution and Terminal Performance in Nigeria",D. Onwuegbuchunam,2018,10.3390/logistics2010006,crossref:10.3390/logistics2010006,Crossref,,Logistics,https://doi.org/10.3390/logistics2010006,port governance maritime logistics sustainability,2026-07-02T22:31:32.745328+00:00,Crossref open metadata
Port sustainability and institutional governance: a comparative analysis between Brazil and Spain,"Regis Alfredo Weber, Clandia Maffini Gomes, Guilherme Costa Wiedenhöft, Roberto Schoproni Bichueti, Kamila Frizzo",2026,10.1080/03088839.2026.2663893,crossref:10.1080/03088839.2026.2663893,Crossref,,Maritime Policy &amp; Management,https://doi.org/10.1080/03088839.2026.2663893,port governance maritime logistics sustainability,2026-07-02T22:31:32.745333+00:00,Crossref open metadata
IS PORT THROUGHPUT A PORT OUTPUT?,Wayne K. Talley,2011,10.1142/9789814329866_0005,crossref:10.1142/9789814329866_0005,Crossref,,Advances in Maritime Logistics and Supply Chain Systems,https://doi.org/10.1142/9789814329866_0005,port governance maritime logistics sustainability,2026-07-02T22:31:32.745337+00:00,Crossref open metadata
"Mind the Gap: Women in the Boardroom, on Board and in the Port","Aspasia Pastra, Mona Swoboda",2021,10.1007/978-3-030-69325-1_19,crossref:10.1007/978-3-030-69325-1_19,Crossref,,Strategies for Sustainability,https://doi.org/10.1007/978-3-030-69325-1_19,port governance maritime logistics sustainability,2026-07-02T22:31:32.745341+00:00,Crossref open metadata
Harnessing the Environment of Maritime Transport and Port Logistics Sector in the Management of Covid-19 Pandemic,Theophilus Chinonyerem Nwokedi,2022,10.5772/intechopen.101587,crossref:10.5772/intechopen.101587,Crossref,,Logistics Engineering,https://doi.org/10.5772/intechopen.101587,port governance maritime logistics sustainability,2026-07-02T22:31:32.745345+00:00,Crossref open metadata
Developing sustainable port areas,Marie-Laure Baron,2023,10.4324/9781003365013-21,crossref:10.4324/9781003365013-21,Crossref,,"Maritime Ports, Supply Chains and Logistics Corridors",https://doi.org/10.4324/9781003365013-21,port governance maritime logistics sustainability,2026-07-02T22:31:32.745348+00:00,Crossref open metadata
"Redefining Port Logistics: A Focus on Integration, Regionalization, and Economic Growth in Maritime Enterprises","Yashkumar Vyas, Raghav Acharya",2023,10.21275/sr23825104808,crossref:10.21275/sr23825104808,Crossref,,International Journal of Science and Research (IJSR),https://doi.org/10.21275/sr23825104808,port governance maritime logistics sustainability,2026-07-02T22:31:32.745352+00:00,Crossref open metadata
The Framework for Measuring Port Resilience in Korean Port Case,"Sungki Kim, Sanggyun Choi, Chanho Kim",2021,10.3390/su132111883,crossref:10.3390/su132111883,Crossref,,Sustainability,https://doi.org/10.3390/su132111883,port governance maritime logistics sustainability,2026-07-02T22:31:32.745356+00:00,Crossref open metadata
Examining sustainability performance at ports: port managers’ perspectives on developing sustainable supply chains,"Chin-Shan Lu, Kuo-Chung Shang, Chi-Chang Lin",2016,10.1080/03088839.2016.1199918,crossref:10.1080/03088839.2016.1199918,Crossref,,Maritime Policy &amp; Management,https://doi.org/10.1080/03088839.2016.1199918,port governance maritime logistics sustainability,2026-07-02T22:31:32.745362+00:00,Crossref open metadata
"Logistics capability, maritime connectivity, and container port system growth: Global evidence and transport policy implications",Muhammad Subhan,2026,10.2139/ssrn.6026635,crossref:10.2139/ssrn.6026635,Crossref,,,https://doi.org/10.2139/ssrn.6026635,port governance maritime logistics sustainability,2026-07-02T22:31:32.745366+00:00,Crossref open metadata
Maritime Governance and International Maritime Organization Instruments Focused on Sustainability in the Light of United Nations’ Sustainable Development Goals,"Anastasia Christodoulou, Jonatan Echebarria Fernández",2021,10.1007/978-3-030-69325-1_20,crossref:10.1007/978-3-030-69325-1_20,Crossref,,Strategies for Sustainability,https://doi.org/10.1007/978-3-030-69325-1_20,port governance maritime logistics sustainability,2026-07-02T22:31:32.745370+00:00,Crossref open metadata
Marine Reporting and Maritime Security,Unknown,2013,10.4324/9781315850504-11,crossref:10.4324/9781315850504-11,Crossref,,"Risk Management in Port Operations, Logistics and Supply Chain Security",https://doi.org/10.4324/9781315850504-11,port governance maritime logistics sustainability,2026-07-02T22:31:32.745374+00:00,Crossref open metadata
MARITIME MUSEUMS VS SEAPORT MUSEUMS NAVIGATING THE EVOLUTION FROM MARITIME PORT BUSINESS TO THE MARITIME TOURISM INDUSTRY,"Mahendrran Selvaduray, Yapa Mahinda Bandara, Norhaslinda Yunus",2023,10.46754/jml.2023.08.004,crossref:10.46754/jml.2023.08.004,Crossref,,Journal of Maritime Logistics,https://doi.org/10.46754/jml.2023.08.004,port governance maritime logistics sustainability,2026-07-02T22:31:32.745378+00:00,Crossref open metadata
"Port-centric logistics, dry ports and offshore logistics hubs: strategies to overcome double peripherality?","Jason Monios, Gordon Wilmsmeier",2012,10.1080/03088839.2011.650720,crossref:10.1080/03088839.2011.650720,Crossref,,Maritime Policy &amp; Management,https://doi.org/10.1080/03088839.2011.650720,port governance maritime logistics sustainability,2026-07-02T22:31:32.745381+00:00,Crossref open metadata
Case Study (UK): Intermodal Logistics,Unknown,2016,10.4324/9781315588834-12,crossref:10.4324/9781315588834-12,Crossref,,Institutional Challenges to Intermodal Transport and Logistics,https://doi.org/10.4324/9781315588834-12,port governance maritime logistics sustainability,2026-07-02T22:31:32.745387+00:00,Crossref open metadata
The Role of Port Authority in Port Governance and Port Community System Implementation,"Edvard Tijan, Marija Jović, Ana Panjako, Dražen Žgaljić",2021,10.3390/su13052795,crossref:10.3390/su13052795,Crossref,,Sustainability,https://doi.org/10.3390/su13052795,port governance maritime logistics sustainability,2026-07-02T22:31:32.745392+00:00,Crossref open metadata
China’s Growing Engagement in the Emerging Maritime Logistics Market in Africa,Paul Tae-Woo Lee,2016,10.1057/9781137514233_3,crossref:10.1057/9781137514233_3,Crossref,,Dynamic Shipping and Port Development in the Globalized Economy,https://doi.org/10.1057/9781137514233_3,port governance maritime logistics sustainability,2026-07-02T22:31:32.745396+00:00,Crossref open metadata
Addressing special challenges in maritime and port logistics,"Pierre Cariou, Claudio Ferrari, Francesco Parola",2014,10.1080/03088839.2014.932557,crossref:10.1080/03088839.2014.932557,Crossref,,Maritime Policy &amp; Management,https://doi.org/10.1080/03088839.2014.932557,port governance maritime logistics sustainability,2026-07-02T22:31:32.745400+00:00,Crossref open metadata
Port and maritime governance and regulation: emerging issues,Thierry Vanelslander,2011,10.1080/03088839.2011.572711,crossref:10.1080/03088839.2011.572711,Crossref,,Maritime Policy &amp; Management,https://doi.org/10.1080/03088839.2011.572711,port governance maritime logistics sustainability,2026-07-02T22:31:32.745403+00:00,Crossref open metadata
Contextual Comparative Analysis of Dar es Salaam and Mombasa Port Performance by Using a Hybrid DEA(CVA) Model,"Majid Mohammed Kunambi, Hongxing Zheng",2024,10.3390/logistics8010002,crossref:10.3390/logistics8010002,Crossref,,Logistics,https://doi.org/10.3390/logistics8010002,port governance maritime logistics sustainability,2026-07-02T22:31:32.745409+00:00,Crossref open metadata
Big AIS data based spatial-temporal analyses of ship traffic in Singapore port waters,"Liye Zhang, Qiang Meng, Tien Fang Fwa",2019,10.1016/j.tre.2017.07.011,crossref:10.1016/j.tre.2017.07.011,Crossref,,Transportation Research Part E: Logistics and Transportation Review,https://doi.org/10.1016/j.tre.2017.07.011,port governance maritime logistics sustainability,2026-07-02T22:31:32.745413+00:00,Crossref open metadata
"Container Liner Shipping, Port Development and Competition",Adolf K. Y. Ng,2012,10.1108/9781780523415-002,crossref:10.1108/9781780523415-002,Crossref,,Maritime Logistics,https://doi.org/10.1108/9781780523415-002,port governance maritime logistics sustainability,2026-07-02T22:31:32.745416+00:00,Crossref open metadata
Advancing Corporate Governance through SBSC: Navigating Compliance with IFRS S2 in Port Logistics,HeLing Wu,2025,10.5194/egusphere-egu24-6989,crossref:10.5194/egusphere-egu24-6989,Crossref,,,https://doi.org/10.5194/egusphere-egu24-6989,port governance maritime logistics sustainability,2026-07-02T22:31:32.745420+00:00,Crossref open metadata
Cooperation or competition? Factors and conditions affecting regional port governance in South China,"Kun Wang, Adolf K Y Ng, Jasmine Siu Lee Lam, Xiaowen Fu",2012,10.1057/mel.2012.13,crossref:10.1057/mel.2012.13,Crossref,,Maritime Economics &amp; Logistics,https://doi.org/10.1057/mel.2012.13,port governance maritime logistics sustainability,2026-07-02T22:31:32.745425+00:00,Crossref open metadata
Maritime Container Security: A Cargo Interest Perspective,Unknown,2013,10.4324/9781315850504-25,crossref:10.4324/9781315850504-25,Crossref,,"Risk Management in Port Operations, Logistics and Supply Chain Security",https://doi.org/10.4324/9781315850504-25,port governance maritime logistics sustainability,2026-07-02T22:31:32.745428+00:00,Crossref open metadata
Study on the Relationship between Port Governance and Terminal Operation System for Smart Port: Japan Case,"Hideyo Inutsuka, Kinya Ichimura, Yoshihisa Sugimura, Muneo Yoshie, Takeshi Shinoda",2024,10.3390/logistics8020059,crossref:10.3390/logistics8020059,Crossref,,Logistics,https://doi.org/10.3390/logistics8020059,port governance maritime logistics sustainability,2026-07-02T22:31:32.745432+00:00,Crossref open metadata
Integrated port governance and digitalization system: A model for boosting port logistics performance,"Sirajuddin, Yeni Januarsi, Ade Irman, Asep Ridwan",2026,10.1016/j.ajsl.2025.12.002,crossref:10.1016/j.ajsl.2025.12.002,Crossref,,The Asian Journal of Shipping and Logistics,https://doi.org/10.1016/j.ajsl.2025.12.002,port governance maritime logistics sustainability,2026-07-02T22:31:32.745437+00:00,Crossref open metadata
Port Logistics and Hinterland Development,Khalid Bichou,2018,10.1002/9781118476406.emoe200,crossref:10.1002/9781118476406.emoe200,Crossref,,Encyclopedia of Maritime and Offshore Engineering,https://doi.org/10.1002/9781118476406.emoe200,port governance maritime logistics sustainability,2026-07-02T22:31:32.745441+00:00,Crossref open metadata
Institutional Challenges to Intermodal Transport and Logistics,Unknown,2016,10.4324/9781315588834-14,crossref:10.4324/9781315588834-14,Crossref,,Institutional Challenges to Intermodal Transport and Logistics,https://doi.org/10.4324/9781315588834-14,port governance maritime logistics sustainability,2026-07-02T22:31:32.745444+00:00,Crossref open metadata
Competitiveness and geopolitics of port corridors,"Laurent Livolsi, Christelle Camman",2023,10.4324/9781003365013-10,crossref:10.4324/9781003365013-10,Crossref,,"Maritime Ports, Supply Chains and Logistics Corridors",https://doi.org/10.4324/9781003365013-10,port governance maritime logistics sustainability,2026-07-02T22:31:32.745448+00:00,Crossref open metadata
The Geography of Intermodal Transport and Logistics,Unknown,2016,10.4324/9781315588834-9,crossref:10.4324/9781315588834-9,Crossref,,Institutional Challenges to Intermodal Transport and Logistics,https://doi.org/10.4324/9781315588834-9,port governance maritime logistics sustainability,2026-07-02T22:31:32.745451+00:00,Crossref open metadata
Defining maritime logistics hub and its implication for container port,"Hyung-Sik Nam, Dong-Wook Song",2011,10.1080/03088839.2011.572705,crossref:10.1080/03088839.2011.572705,Crossref,,Maritime Policy &amp; Management,https://doi.org/10.1080/03088839.2011.572705,port governance maritime logistics sustainability,2026-07-02T22:31:32.745455+00:00,Crossref open metadata
Digital Transformation in Port Management,Murat Selçuk Solmaz,2021,10.4018/978-1-7998-2402-2.ch012,crossref:10.4018/978-1-7998-2402-2.ch012,Crossref,,"Advances in Logistics, Operations, and Management Science",https://doi.org/10.4018/978-1-7998-2402-2.ch012,smart ports digital transformation port operations,2026-07-02T22:31:35.670104+00:00,Crossref open metadata
Port-Centric Information Management in Smart Ports,"Leonard Heilig, Stefan Voß",2017,10.4324/9781315601540-15,crossref:10.4324/9781315601540-15,Crossref,,Ports and Networks,https://doi.org/10.4324/9781315601540-15,smart ports digital transformation port operations,2026-07-02T22:31:35.670125+00:00,Crossref open metadata
Smart Port and Digital Monitoring and Diagnosis,"Weijian Mi, Yuan Liu",2022,10.1007/978-981-16-9889-7_10,crossref:10.1007/978-981-16-9889-7_10,Crossref,,Smart Ports,https://doi.org/10.1007/978-981-16-9889-7_10,smart ports digital transformation port operations,2026-07-02T22:31:35.670131+00:00,Crossref open metadata
Optimizing Port Operations to Cope with Shipping Congestion in South American Countries,Unknown,2022,10.1287/orms.2022.02.09,crossref:10.1287/orms.2022.02.09,Crossref,,"Volume 49, Number 2, April 2022",https://doi.org/10.1287/orms.2022.02.09,smart ports digital transformation port operations,2026-07-02T22:31:35.670135+00:00,Crossref open metadata
Peer Review Report For: Enhancing Port Performance through Digital Transformation: The Role of Networking Capability and Organizational transformation in Indonesian Container Ports [version 3; peer review: 3 approved],Unknown,2026,10.5256/f1000research.198827.r480269,crossref:10.5256/f1000research.198827.r480269,Crossref,,,https://doi.org/10.5256/f1000research.198827.r480269,smart ports digital transformation port operations,2026-07-02T22:31:35.670139+00:00,Crossref open metadata
Ecology of Smart Port,"Weijian Mi, Yuan Liu",2022,10.1007/978-981-16-9889-7_2,crossref:10.1007/978-981-16-9889-7_2,Crossref,,Smart Ports,https://doi.org/10.1007/978-981-16-9889-7_2,smart ports digital transformation port operations,2026-07-02T22:31:35.670147+00:00,Crossref open metadata
Digital Business Transformation in Ports,Murat Selçuk Solmaz,2021,10.4018/978-1-7998-8587-0.ch012,crossref:10.4018/978-1-7998-8587-0.ch012,Crossref,,Advances in Business Strategy and Competitive Advantage,https://doi.org/10.4018/978-1-7998-8587-0.ch012,smart ports digital transformation port operations,2026-07-02T22:31:35.670151+00:00,Crossref open metadata
Smart Port and Artificial Intelligence,"Weijian Mi, Yuan Liu",2022,10.1007/978-981-16-9889-7_6,crossref:10.1007/978-981-16-9889-7_6,Crossref,,Smart Ports,https://doi.org/10.1007/978-981-16-9889-7_6,smart ports digital transformation port operations,2026-07-02T22:31:35.670155+00:00,Crossref open metadata
Smart Port and Blockchain Technology,"Weijian Mi, Yuan Liu",2022,10.1007/978-981-16-9889-7_5,crossref:10.1007/978-981-16-9889-7_5,Crossref,,Smart Ports,https://doi.org/10.1007/978-981-16-9889-7_5,smart ports digital transformation port operations,2026-07-02T22:31:35.670160+00:00,Crossref open metadata
Smart Port and Machine Vision,"Weijian Mi, Yuan Liu",2022,10.1007/978-981-16-9889-7_7,crossref:10.1007/978-981-16-9889-7_7,Crossref,,Smart Ports,https://doi.org/10.1007/978-981-16-9889-7_7,smart ports digital transformation port operations,2026-07-02T22:31:35.670164+00:00,Crossref open metadata
The Future of Ports,Maria G. Burns,2018,10.4324/9781315275215-12,crossref:10.4324/9781315275215-12,Crossref,,Port Management and Operations,https://doi.org/10.4324/9781315275215-12,smart ports digital transformation port operations,2026-07-02T22:31:35.670167+00:00,Crossref open metadata
"Peer Review Report For: Enhancing Port Performance through Digital Transformation: The Role of Networking Capability and Organizational transformation in Indonesian Container Ports [version 2; peer review: 2 approved, 1 approved with reservations]",Unknown,2026,10.5256/f1000research.197091.r467160,crossref:10.5256/f1000research.197091.r467160,Crossref,,,https://doi.org/10.5256/f1000research.197091.r467160,smart ports digital transformation port operations,2026-07-02T22:31:35.670171+00:00,Crossref open metadata
"Peer Review Report For: Enhancing Port Performance through Digital Transformation: The Role of Networking Capability and Organizational transformation in Indonesian Container Ports [version 2; peer review: 1 approved, 1 approved with reservations]",Unknown,2026,10.5256/f1000research.197091.r467159,crossref:10.5256/f1000research.197091.r467159,Crossref,,,https://doi.org/10.5256/f1000research.197091.r467159,smart ports digital transformation port operations,2026-07-02T22:31:35.670174+00:00,Crossref open metadata
Enhancing Port Performance through Digital Transformation: The Role of Networking Capability and Organizational transformation in Indonesian Container Ports,"Buyung Pramitra, Mochammad Al Musadieq, Tri Wulida Afrianty, Teuku Noerman",2026,10.12688/f1000research.176261.3,crossref:10.12688/f1000research.176261.3,Crossref,,F1000Research,https://doi.org/10.12688/f1000research.176261.3,smart ports digital transformation port operations,2026-07-02T22:31:35.670179+00:00,Crossref open metadata
THE ADOPTION OF SMART PORT TRANSFORMATION IN EGYPTIAN PORTS: CONCEPTUAL FRAMEWORK,"Yosra Farahat, Sara Elgazzar, Mai Salaheldin",2025,10.21622/marlog.2025.14.1.37,crossref:10.21622/marlog.2025.14.1.37,Crossref,,International Maritime Transport and Logistic Journal,https://doi.org/10.21622/marlog.2025.14.1.37,smart ports digital transformation port operations,2026-07-02T22:31:35.670188+00:00,Crossref open metadata
"Peer Review Report For: Enhancing Port Performance through Digital Transformation: The Role of Networking Capability and Organizational transformation in Indonesian Container Ports [version 2; peer review: 1 approved, 2 approved with reservations]",Unknown,2026,10.5256/f1000research.197091.r467632,crossref:10.5256/f1000research.197091.r467632,Crossref,,,https://doi.org/10.5256/f1000research.197091.r467632,smart ports digital transformation port operations,2026-07-02T22:31:35.670194+00:00,Crossref open metadata
Smart Port and Cyber-Physical System,"Weijian Mi, Yuan Liu",2022,10.1007/978-981-16-9889-7_3,crossref:10.1007/978-981-16-9889-7_3,Crossref,,Smart Ports,https://doi.org/10.1007/978-981-16-9889-7_3,smart ports digital transformation port operations,2026-07-02T22:31:35.670198+00:00,Crossref open metadata
Smart Port and System Simulation/Emulation,"Weijian Mi, Yuan Liu",2022,10.1007/978-981-16-9889-7_9,crossref:10.1007/978-981-16-9889-7_9,Crossref,,Smart Ports,https://doi.org/10.1007/978-981-16-9889-7_9,smart ports digital transformation port operations,2026-07-02T22:31:35.670202+00:00,Crossref open metadata
Smart Port and Middle-Office System,"Weijian Mi, Yuan Liu",2022,10.1007/978-981-16-9889-7_4,crossref:10.1007/978-981-16-9889-7_4,Crossref,,Smart Ports,https://doi.org/10.1007/978-981-16-9889-7_4,smart ports digital transformation port operations,2026-07-02T22:31:35.670206+00:00,Crossref open metadata
Automated Port Operations: The Future of Port Governance,"Andrew Baskin, Mona Swoboda",2023,10.1007/978-3-031-25296-9_8,crossref:10.1007/978-3-031-25296-9_8,Crossref,,Studies in National Governance and Emerging Technologies,https://doi.org/10.1007/978-3-031-25296-9_8,smart ports digital transformation port operations,2026-07-02T22:31:35.670210+00:00,Crossref open metadata
Development Trend and Target of Smart Port,"Weijian Mi, Yuan Liu",2022,10.1007/978-981-16-9889-7_11,crossref:10.1007/978-981-16-9889-7_11,Crossref,,Smart Ports,https://doi.org/10.1007/978-981-16-9889-7_11,smart ports digital transformation port operations,2026-07-02T22:31:35.670215+00:00,Crossref open metadata
Port Security,"Changqian Guan, Shmuel Yahalom",2017,10.4324/9781315601540-20,crossref:10.4324/9781315601540-20,Crossref,,Ports and Networks,https://doi.org/10.4324/9781315601540-20,smart ports digital transformation port operations,2026-07-02T22:31:35.670219+00:00,Crossref open metadata
Smart and Sustainable Ports: Tools for Implementing Port Community Systems,Unknown,2023,10.18235/0005053,crossref:10.18235/0005053,Crossref,,,https://doi.org/10.18235/0005053,smart ports digital transformation port operations,2026-07-02T22:31:35.670224+00:00,Crossref open metadata
Port Performance,"Shmuel Yahalom, Changqian Guan",2017,10.4324/9781315601540-8,crossref:10.4324/9781315601540-8,Crossref,,Ports and Networks,https://doi.org/10.4324/9781315601540-8,smart ports digital transformation port operations,2026-07-02T22:31:35.670228+00:00,Crossref open metadata
